"{""a_max"":0.8",acc_x_max:10,acc_y_max:10,control_mode:1,damping_ratio:1.414,deadzone_position:0.002,deadzone_velocity:0.0,drawing_force_threshold_high:-0.5,drawing_force_threshold_low:-1.5,driving_force:5,"ds_system_file:""../generated_ds/Worm_Final.onnx""",dz:0.0,eigen_0:150,eigen_1:300,experiment_timelimit:30,initial_cartesian_pose:[0.643059,-0.0290891,-0.765251,0,-0.00427042,-0.999389,0.0344007,0,-0.7658,-0.0188541,-0.642803,0,0.193434,-0.0365801,0.068766,1],initial_joint_pose:[0.31301,0.194648,-0.38795,-2.74978,-0.0270625,2.06228,0.727268],initial_x_ds:-0.98,initial_y_ds:-0.05,max_tank_level:100000,maximum_force:15,maximum_iteration_no:80,move_to_paper_start_time:5,"output_filename:""../result/Recording_""",randomize_initial_pose:false,randomize_radius:0.03,"robot_ip:""192.168.3.100""",rotational_stiffness:[80,80,80],system_scale:4,target_x_ds:0,target_y_ds:0,time_step:0.001,translational_stiffness:[0,0,500],use_gripper:false,v_max:0.15,v_x_max:1,v_y_max:1,velocity_scale:2,z_elevation:0.0}
12040845,0.272228,0.698466,-0.317379,-1.862312,0.096244,1.634053,0.665751,0.626032,-0.028384,-0.779269,0,0.021334,-0.99833,0.053501,0,-0.779501,-0.050119,-0.624393,0,0.439175,-0.024044,0.062516,1,0.002963,0.000145,-0.07535,-0.012622,0.288866,-2.268308,-1.707325,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040846,0.272183,0.698643,-0.317387,-1.862091,0.096271,1.633645,0.665675,0.625753,-0.028371,-0.779493,0,0.021313,-0.998334,0.053445,0,-0.779725,-0.050057,-0.624117,0,0.439149,-0.024054,0.062524,1,0.002861,0.000106,-0.074669,-0.011831,0.294435,-2.204569,-1.754577,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040847,0.272139,0.698824,-0.317395,-1.861883,0.096297,1.633229,0.665603,0.625456,-0.028364,-0.779731,0,0.021288,-0.998337,0.053392,0,-0.779964,-0.049994,-0.623824,0,0.439116,-0.024064,0.062529,1,0.002727,0.000065,-0.073991,-0.010973,0.294576,-2.134434,-1.789549,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040848,0.272092,0.699003,-0.317411,-1.861684,0.096328,1.632812,0.665525,0.625154,-0.028362,-0.779974,0,0.021252,-0.998341,0.053335,0,-0.780208,-0.049919,-0.623526,0,0.439078,-0.024079,0.062534,1,0.002577,0.000006,-0.073364,-0.009682,0.283639,-2.055017,-1.799178,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040849,0.27205,0.699181,-0.317419,-1.861483,0.096365,1.63241,0.66545,0.624864,-0.028351,-0.780207,0,0.021222,-0.998345,0.053274,0,-0.78044,-0.049847,-0.62324,0,0.439045,-0.024087,0.062537,1,0.002443,-0.000026,-0.072659,-0.008881,0.263586,-1.973717,-1.766403,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040850,0.271999,0.699356,-0.317428,-1.861301,0.096403,1.632024,0.665388,0.624576,-0.028361,-0.780437,0,0.021171,-0.998349,0.053223,0,-0.780672,-0.049765,-0.622956,0,0.439007,-0.024099,0.062537,1,0.002291,-0.000078,-0.072007,-0.007536,0.23555,-1.901267,-1.687336,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040851,0.271958,0.699526,-0.317432,-1.861121,0.096445,1.631623,0.665331,0.624277,-0.028366,-0.780675,0,0.021126,-0.998352,0.053169,0,-0.780912,-0.049686,-0.622662,0,0.438966,-0.024104,0.062539,1,0.002126,-0.000097,-0.071274,-0.006829,0.202361,-1.841274,-1.567735,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040852,0.271905,0.699693,-0.317438,-1.860947,0.096491,1.631244,0.665279,0.623994,-0.028383,-0.780901,0,0.021063,-0.998356,0.053118,0,-0.78114,-0.049595,-0.622383,0,0.438927,-0.024115,0.062539,1,0.001972,-0.000139,-0.070589,-0.005459,0.1715,-1.792299,-1.420224,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040853,0.271855,0.699868,-0.317442,-1.860773,0.096537,1.630875,0.665228,0.623713,-0.028399,-0.781125,0,0.021006,-0.99836,0.05307,0,-0.781366,-0.049509,-0.622106,0,0.438888,-0.024124,0.062535,1,0.001817,-0.000176,-0.069884,-0.004032,0.148352,-1.74707,-1.262531,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040854,0.271807,0.700037,-0.317447,-1.86061,0.096582,1.630498,0.665176,0.623422,-0.028415,-0.781357,0,0.020947,-0.998364,0.05302,0,-0.7816,-0.049421,-0.621819,0,0.438845,-0.024133,0.062532,1,0.001642,-0.000213,-0.069161,-0.002322,0.137257,-1.700697,-1.1182,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040855,0.271756,0.700205,-0.317453,-1.860454,0.096628,1.630138,0.665134,0.623139,-0.028443,-0.781582,0,0.020878,-0.998368,0.052978,0,-0.781828,-0.049332,-0.62154,0,0.438801,-0.024144,0.062527,1,0.001469,-0.000258,-0.0684,-0.00004,0.142509,-1.651305,-1.010343,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040856,0.27171,0.700373,-0.317457,-1.860299,0.096673,1.629797,0.665096,0.622869,-0.02847,-0.781796,0,0.020816,-0.998371,0.052942,0,-0.782044,-0.049251,-0.621274,0,0.438761,-0.024153,0.062519,1,0.001308,-0.000293,-0.06756,0.002324,0.160949,-1.601714,-0.946118,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040857,0.271657,0.700538,-0.317456,-1.860147,0.096716,1.629466,0.66506,0.622607,-0.028497,-0.782003,0,0.020751,-0.998374,0.052903,0,-0.782255,-0.049166,-0.621016,0,0.438722,-0.024163,0.062511,1,0.001153,-0.000332,-0.06659,0.005287,0.185739,-1.559761,-0.914045,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040858,0.271612,0.700697,-0.317452,-1.860003,0.096766,1.629154,0.665035,0.622359,-0.028526,-0.7822,0,0.020686,-0.998378,0.052868,0,-0.782454,-0.049084,-0.620771,0,0.438685,-0.024167,0.062501,1,0.001004,-0.000348,-0.065529,0.007875,0.213352,-1.528311,-0.897158,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040859,0.271564,0.700858,-0.317454,-1.859865,0.096814,1.628867,0.665007,0.622123,-0.028561,-0.782386,0,0.020616,-0.998381,0.052839,0,-0.782644,-0.049003,-0.620538,0,0.438649,-0.024177,0.062487,1,0.00086,-0.000386,-0.064055,0.012165,0.239814,-1.500322,-0.881745,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040860,0.271515,0.701016,-0.317452,-1.859739,0.096858,1.6286,0.664981,0.621896,-0.028593,-0.782565,0,0.020551,-0.998383,0.05281,0,-0.782825,-0.048926,-0.620315,0,0.438613,-0.024186,0.062471,1,0.000716,-0.000425,-0.061925,0.017683,0.261494,-1.462871,-0.860232,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040861,0.27147,0.701179,-0.317452,-1.859619,0.096905,1.628343,0.664963,0.621669,-0.028635,-0.782744,0,0.020481,-0.998386,0.05279,0,-0.783008,-0.04885,-0.620091,0,0.438575,-0.024196,0.06245,1,0.000562,-0.000464,-0.058404,0.025178,0.281559,-1.413104,-0.833263,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040862,0.271425,0.701337,-0.317453,-1.859492,0.096954,1.628097,0.664947,0.621459,-0.028677,-0.782909,0,0.02041,-0.998388,0.05277,0,-0.783176,-0.048774,-0.619885,0,0.438543,-0.024205,0.062431,1,0.000436,-0.000501,-0.053323,0.033173,0.300532,-1.359789,-0.805814,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040863,0.271381,0.701496,-0.317453,-1.859377,0.097005,1.627856,0.664936,0.621245,-0.028724,-0.783078,0,0.020334,-0.998391,0.052754,0,-0.783348,-0.048697,-0.619673,0,0.438507,-0.024214,0.062409,1,0.000291,-0.000535,-0.044204,0.043474,0.314424,-1.30593,-0.78227,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040864,0.271339,0.701657,-0.317447,-1.859273,0.097052,1.627636,0.664925,0.621035,-0.028766,-0.783242,0,0.020267,-0.998393,0.052737,0,-0.783516,-0.048627,-0.619466,0,0.438469,-0.024221,0.062382,1,0.000139,-0.000562,-0.02919,0.05379,0.326696,-1.248954,-0.760657,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040865,0.271298,0.701806,-0.317451,-1.859172,0.097101,1.627453,0.664919,0.620862,-0.028817,-0.783378,0,0.020193,-0.998395,0.05273,0,-0.783655,-0.048558,-0.619295,0,0.43844,-0.024232,0.062356,1,0.000024,-0.000607,-0.013996,0.058756,0.343198,-1.190831,-0.746651,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040866,0.271249,0.701966,-0.317448,-1.859065,0.09715,1.627288,0.664912,0.620698,-0.028866,-0.783506,0,0.020119,-0.998397,0.052722,0,-0.783786,-0.048489,-0.619135,0,0.438415,-0.024244,0.062324,1,-0.000077,-0.000655,-0.001403,0.059583,0.363848,-1.127526,-0.752315,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040867,0.271211,0.702105,-0.31744,-1.858971,0.097204,1.627139,0.664907,0.620553,-0.028902,-0.783619,0,0.020055,-0.998399,0.052705,0,-0.783903,-0.048423,-0.618992,0,0.438392,-0.024247,0.062296,1,-0.000168,-0.000667,0.008791,0.058139,0.387507,-1.057487,-0.783305,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040868,0.271176,0.702251,-0.317435,-1.858883,0.097258,1.627003,0.664905,0.620408,-0.028945,-0.783732,0,0.019988,-0.998401,0.052696,0,-0.784019,-0.048359,-0.61885,0,0.438367,-0.024252,0.062263,1,-0.000266,-0.000688,0.017669,0.055243,0.413805,-0.993008,-0.842428,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040869,0.271144,0.702396,-0.317434,-1.858793,0.097314,1.626884,0.664903,0.62028,-0.028987,-0.783832,0,0.019922,-0.998403,0.052688,0,-0.784123,-0.048298,-0.618724,0,0.438348,-0.024257,0.062229,1,-0.000345,-0.000708,0.023032,0.052358,0.440266,-0.93959,-0.913967,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040870,0.271108,0.702538,-0.317425,-1.858703,0.097376,1.626786,0.664902,0.62017,-0.029025,-0.783918,0,0.019855,-0.998405,0.052674,0,-0.784211,-0.048232,-0.618616,0,0.438333,-0.024259,0.062193,1,-0.000406,-0.000717,0.026451,0.049813,0.465014,-0.899735,-0.966941,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040871,0.271083,0.702683,-0.31742,-1.858629,0.097437,1.626705,0.664899,0.620059,-0.029058,-0.784005,0,0.019798,-0.998406,0.052663,0,-0.784301,-0.048177,-0.618507,0,0.438313,-0.02426,0.062152,1,-0.000485,-0.000719,0.03037,0.046573,0.488425,-0.879336,-0.988354,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040872,0.271048,0.702817,-0.317406,-1.858552,0.097505,1.626643,0.664898,0.619974,-0.02909,-0.784071,0,0.019731,-0.998409,0.052643,0,-0.78437,-0.048109,-0.618425,0,0.438301,-0.024259,0.062113,1,-0.00053,-0.000716,0.032177,0.044359,0.51364,-0.873715,-0.998051,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040873,0.271015,0.702956,-0.317393,-1.858483,0.097577,1.626603,0.664895,0.619895,-0.029119,-0.784132,0,0.019665,-0.998411,0.052623,0,-0.784434,-0.048041,-0.618349,0,0.438289,-0.024258,0.062068,1,-0.000581,-0.000712,0.033871,0.042056,0.541445,-0.875935,-1.016237,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040874,0.271,0.703096,-0.317378,-1.858408,0.097655,1.626584,0.664883,0.619837,-0.029126,-0.784177,0,0.019622,-0.998414,0.052592,0,-0.78448,-0.047987,-0.618295,0,0.438284,-0.024248,0.062021,1,-0.000602,-0.00067,0.035429,0.039687,0.565787,-0.886198,-1.03152,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040875,0.270972,0.703233,-0.317362,-1.858342,0.097739,1.626586,0.664877,0.619792,-0.029144,-0.784212,0,0.01956,-0.998416,0.052564,0,-0.784518,-0.047919,-0.618252,0,0.438279,-0.024241,0.061971,1,-0.000621,-0.000645,0.036256,0.037832,0.581667,-0.910759,-1.021019,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040876,0.270943,0.703366,-0.317343,-1.85828,0.097826,1.626605,0.664872,0.619759,-0.029162,-0.784238,0,0.019495,-0.998419,0.052533,0,-0.784545,-0.047847,-0.618223,0,0.438276,-0.024234,0.06192,1,-0.000631,-0.000617,0.036813,0.036158,0.589895,-0.956611,-0.97473,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040877,0.270924,0.703503,-0.317326,-1.858215,0.09792,1.626641,0.664862,0.619741,-0.02917,-0.784252,0,0.019439,-0.998422,0.052497,0,-0.784561,-0.047781,-0.618208,0,0.438278,-0.024223,0.061866,1,-0.000623,-0.000571,0.037369,0.034413,0.59081,-1.024427,-0.897322,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040878,0.270901,0.703634,-0.31731,-1.858152,0.098014,1.626682,0.664851,0.619727,-0.029179,-0.784262,0,0.019379,-0.998425,0.052461,0,-0.784573,-0.047711,-0.618198,0,0.438281,-0.024213,0.061813,1,-0.000612,-0.000534,0.037575,0.032987,0.585547,-1.10661,-0.806366,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040879,0.270874,0.703766,-0.317288,-1.858084,0.09811,1.626724,0.664839,0.619719,-0.029183,-0.784268,0,0.01932,-0.998429,0.052418,0,-0.784581,-0.047637,-0.618194,0,0.438287,-0.024202,0.061761,1,-0.000589,-0.000488,0.037747,0.031556,0.580757,-1.196136,-0.726246,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040880,0.270851,0.703901,-0.317269,-1.85801,0.098207,1.626772,0.66482,0.619718,-0.029181,-0.78427,0,0.019266,-0.998432,0.052373,0,-0.784584,-0.047567,-0.618196,0,0.438295,-0.024191,0.061708,1,-0.000554,-0.000444,0.037624,0.030447,0.576857,-1.280378,-0.668274,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040881,0.270826,0.704034,-0.317246,-1.857941,0.098314,1.626818,0.664805,0.619713,-0.02918,-0.784273,0,0.019203,-0.998436,0.052321,0,-0.784589,-0.047486,-0.618196,0,0.438302,-0.024176,0.061654,1,-0.000528,-0.000383,0.03829,0.028278,0.567024,-1.337843,-0.626172,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040882,0.270802,0.704162,-0.31723,-1.857875,0.098417,1.626872,0.664797,0.619717,-0.029191,-0.78427,0,0.019134,-0.998439,0.052283,0,-0.784588,-0.047408,-0.618203,0,0.43831,-0.024165,0.061602,1,-0.000496,-0.000342,0.038265,0.026945,0.554037,-1.354575,-0.597392,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040883,0.270783,0.704285,-0.317208,-1.857807,0.098524,1.626931,0.664779,0.61973,-0.029183,-0.78426,0,0.019077,-0.998443,0.052228,0,-0.784579,-0.04733,-0.61822,0,0.438322,-0.024148,0.061551,1,-0.00045,-0.000273,0.03891,0.024536,0.544946,-1.330826,-0.589341,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040884,0.270759,0.704413,-0.31719,-1.857747,0.098628,1.627002,0.664761,0.619741,-0.029182,-0.784251,0,0.019017,-0.998447,0.05218,0,-0.784571,-0.047253,-0.618236,0,0.43833,-0.024137,0.061495,1,-0.000415,-0.000227,0.039166,0.022563,0.541422,-1.275887,-0.59167,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040885,0.270736,0.704537,-0.317174,-1.857679,0.098734,1.62708,0.664742,0.619768,-0.029181,-0.78423,0,0.018955,-0.998451,0.052131,0,-0.784551,-0.047175,-0.618267,0,0.438345,-0.024126,0.061442,1,-0.000355,-0.000182,0.038975,0.021268,0.542806,-1.190449,-0.581955,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040886,0.270711,0.704658,-0.317161,-1.857615,0.098843,1.627157,0.664719,0.619795,-0.029178,-0.784209,0,0.018889,-0.998455,0.052078,0,-0.784532,-0.047092,-0.618298,0,0.438359,-0.024116,0.06139,1,-0.000299,-0.000142,0.038782,0.019922,0.547512,-1.077652,-0.566754,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040887,0.270689,0.70478,-0.317146,-1.857557,0.098946,1.627235,0.664697,0.619815,-0.029174,-0.784193,0,0.018831,-0.998458,0.052029,0,-0.784517,-0.047016,-0.618322,0,0.43837,-0.024105,0.061336,1,-0.000256,-0.0001,0.039149,0.017296,0.560543,-0.94827,-0.567914,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040888,0.270663,0.704906,-0.317132,-1.857489,0.099049,1.627315,0.664671,0.619841,-0.029168,-0.784173,0,0.018772,-0.998462,0.051978,0,-0.784498,-0.046939,-0.618352,0,0.438385,-0.024097,0.061283,1,-0.000198,-0.000066,0.039041,0.015484,0.586442,-0.809706,-0.590372,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040889,0.270636,0.705032,-0.31712,-1.857424,0.099147,1.6274,0.66465,0.619869,-0.029172,-0.78415,0,0.018712,-0.998465,0.051936,0,-0.784477,-0.046868,-0.618384,0,0.438399,-0.024091,0.061228,1,-0.00014,-0.000045,0.038492,0.01469,0.623214,-0.671911,-0.633876,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040890,0.270612,0.705157,-0.317105,-1.85736,0.099241,1.627487,0.66463,0.619899,-0.029169,-0.784127,0,0.01866,-0.998469,0.051895,0,-0.784455,-0.046802,-0.618417,0,0.438414,-0.024084,0.061173,1,-0.000082,-0.000014,0.039053,0.010344,0.670372,-0.545486,-0.701196,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040891,0.270589,0.705282,-0.317091,-1.857291,0.099331,1.62758,0.664606,0.619935,-0.029162,-0.784099,0,0.018615,-0.998472,0.051853,0,-0.784428,-0.046743,-0.618457,0,0.438431,-0.024076,0.061119,1,-0.00001,0.000015,0.031424,-0.024097,0.723178,-0.434193,-0.775739,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040892,0.270569,0.705406,-0.317072,-1.857235,0.09942,1.627673,0.664578,0.619962,-0.029146,-0.784078,0,0.018579,-0.998475,0.051806,0,-0.784407,-0.046686,-0.618487,0,0.438443,-0.024067,0.061063,1,0.000038,0.000054,-0.021794,-0.032101,0.77569,-0.33445,-0.839466,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040893,0.270541,0.705516,-0.317053,-1.857167,0.0995,1.627768,0.664548,0.62001,-0.029128,-0.784041,0,0.018544,-0.998478,0.051759,0,-0.78437,-0.046631,-0.618538,0,0.438465,-0.02406,0.061014,1,0.000124,0.00008,-0.031666,-0.021006,0.825341,-0.239521,-0.902909,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040894,0.270531,0.705635,-0.317044,-1.8571,0.099578,1.627861,0.664519,0.62005,-0.029112,-0.78401,0,0.01852,-0.99848,0.051723,0,-0.784339,-0.046591,-0.61858,0,0.438484,-0.024052,0.060963,1,0.000199,0.000111,-0.032116,-0.018772,0.869311,-0.147998,-0.974538,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040895,0.270507,0.705742,-0.317031,-1.85703,0.099646,1.627943,0.664487,0.620091,-0.029094,-0.783978,0,0.018494,-0.998483,0.051683,0,-0.784307,-0.046548,-0.618624,0,0.438505,-0.02405,0.060918,1,0.000283,0.000122,-0.032862,-0.015653,0.903082,-0.06235,-1.050277,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040896,0.270487,0.705852,-0.317013,-1.856968,0.099705,1.628017,0.664459,0.620116,-0.029075,-0.783959,0,0.018479,-0.998485,0.051648,0,-0.784288,-0.046516,-0.618651,0,0.438519,-0.024044,0.060872,1,0.000341,0.000143,-0.032253,-0.01507,0.918614,0.019053,-1.130355,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040897,0.27047,0.705965,-0.316999,-1.856903,0.099753,1.628084,0.664425,0.620135,-0.029052,-0.783945,0,0.018477,-0.998486,0.051618,0,-0.784273,-0.046496,-0.618671,0,0.438533,-0.024042,0.060826,1,0.000395,0.000152,-0.03189,-0.013932,0.917179,0.095608,-1.211073,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040898,0.27045,0.706069,-0.316978,-1.856831,0.099791,1.628138,0.664397,0.620155,-0.029027,-0.78393,0,0.01848,-0.998488,0.051591,0,-0.784257,-0.046483,-0.618692,0,0.43855,-0.024038,0.060786,1,0.000462,0.000168,-0.031351,-0.013157,0.907559,0.168379,-1.284848,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040899,0.270428,0.706173,-0.316962,-1.85676,0.099828,1.628187,0.664362,0.620169,-0.029002,-0.78392,0,0.018483,-0.998489,0.051562,0,-0.784246,-0.046468,-0.618707,0,0.438564,-0.024038,0.060747,1,0.00052,0.00017,-0.030947,-0.012021,0.894353,0.239184,-1.353495,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040900,0.270418,0.706277,-0.316949,-1.856702,0.099851,1.628217,0.664333,0.620159,-0.028979,-0.783928,0,0.018499,-0.99849,0.051546,0,-0.784253,-0.04647,-0.618698,0,0.43857,-0.024037,0.060709,1,0.000544,0.000173,-0.03027,-0.011554,0.884634,0.305899,-1.435109,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040901,0.270395,0.706376,-0.316936,-1.856632,0.099861,1.628235,0.664292,0.62015,-0.028951,-0.783937,0,0.018521,-0.99849,0.051525,0,-0.78426,-0.046473,-0.618689,0,0.438579,-0.024043,0.060676,1,0.00058,0.000149,-0.029992,-0.009953,0.883763,0.370715,-1.541008,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040902,0.27038,0.706481,-0.316925,-1.856569,0.099864,1.628245,0.66426,0.620126,-0.028929,-0.783957,0,0.018548,-0.99849,0.051518,0,-0.784278,-0.046489,-0.618665,0,0.438583,-0.024048,0.060641,1,0.000594,0.000129,-0.029506,-0.008835,0.888595,0.439068,-1.66319,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040903,0.270369,0.706581,-0.316912,-1.856504,0.099866,1.628239,0.664232,0.620093,-0.028908,-0.783983,0,0.018576,-0.99849,0.051511,0,-0.784303,-0.046506,-0.618632,0,0.438585,-0.02405,0.06061,1,0.000603,0.000122,-0.028836,-0.008275,0.896117,0.505917,-1.793482,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040904,0.270353,0.706679,-0.316896,-1.856443,0.099862,1.628224,0.664201,0.620052,-0.028884,-0.784017,0,0.018607,-0.99849,0.051501,0,-0.784336,-0.046523,-0.61859,0,0.438583,-0.024054,0.06058,1,0.000598,0.000106,-0.028205,-0.007558,0.906752,0.556365,-1.934508,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040905,0.270333,0.706782,-0.316882,-1.856383,0.099852,1.628196,0.664175,0.619995,-0.028871,-0.784063,0,0.018634,-0.998489,0.051501,0,-0.78438,-0.046542,-0.618532,0,0.438578,-0.024061,0.060549,1,0.000575,0.000077,-0.027661,-0.006436,0.92078,0.589582,-2.085157,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040906,0.270328,0.706872,-0.316871,-1.856326,0.09984,1.628162,0.664144,0.619941,-0.028843,-0.784106,0,0.018677,-0.998489,0.051496,0,-0.784421,-0.04657,-0.618478,0,0.438573,-0.024063,0.060524,1,0.000558,0.000069,-0.026927,-0.006059,0.936887,0.603889,-2.232152,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040907,0.270316,0.706963,-0.316859,-1.856264,0.099832,1.628121,0.664123,0.619885,-0.02883,-0.78415,0,0.018704,-0.998488,0.051496,0,-0.784465,-0.046589,-0.618421,0,0.438569,-0.024067,0.060501,1,0.000542,0.000054,-0.026243,-0.005434,0.954155,0.584177,-2.378382,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040908,0.270311,0.70705,-0.316848,-1.856202,0.099819,1.628074,0.664101,0.619828,-0.028811,-0.784196,0,0.01874,-0.998488,0.051496,0,-0.784509,-0.046616,-0.618363,0,0.438566,-0.024068,0.06048,1,0.000526,0.00005,-0.025483,-0.005157,0.968267,0.529938,-2.550632,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040909,0.270307,0.707138,-0.316841,-1.856154,0.099814,1.628019,0.664082,0.619754,-0.028801,-0.784255,0,0.018764,-0.998487,0.051497,0,-0.784567,-0.046632,-0.618288,0,0.438554,-0.024069,0.060457,1,0.000479,0.000042,-0.02472,-0.004896,0.974401,0.451785,-2.762356,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040910,0.270304,0.707219,-0.316836,-1.856097,0.099809,1.627952,0.664064,0.619682,-0.028792,-0.784312,0,0.018787,-0.998487,0.051498,0,-0.784623,-0.046648,-0.618216,0,0.438545,-0.024071,0.060439,1,0.000444,0.000038,-0.023944,-0.004694,0.972944,0.358114,-2.989996,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040911,0.270302,0.707297,-0.316829,-1.856042,0.099802,1.627877,0.664047,0.619606,-0.028781,-0.784373,0,0.018811,-0.998486,0.051497,0,-0.784683,-0.046664,-0.618139,0,0.438535,-0.02407,0.060424,1,0.000404,0.000039,-0.023125,-0.004713,0.962757,0.256998,-3.210885,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040912,0.270301,0.707377,-0.316819,-1.855989,0.099795,1.627787,0.664032,0.619515,-0.02877,-0.784445,0,0.018836,-0.998486,0.051496,0,-0.784754,-0.046679,-0.618047,0,0.438521,-0.024068,0.060409,1,0.000347,0.000048,-0.022182,-0.005274,0.940921,0.153729,-3.429142,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040913,0.270297,0.707456,-0.316816,-1.855938,0.099794,1.627687,0.664018,0.619416,-0.028769,-0.784523,0,0.018846,-0.998486,0.051496,0,-0.784832,-0.046684,-0.617948,0,0.438504,-0.024069,0.060395,1,0.000278,0.000044,-0.021338,-0.005357,0.905259,0.049613,-3.650723,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040914,0.270302,0.70753,-0.316815,-1.855889,0.099791,1.627581,0.664006,0.619315,-0.028766,-0.784603,0,0.018863,-0.998485,0.051497,0,-0.784912,-0.046694,-0.617846,0,0.438486,-0.024067,0.060384,1,0.000207,0.000053,-0.020127,-0.00666,0.857394,-0.054051,-3.868099,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
