"{""a_max"":0.8",acc_x_max:10,acc_y_max:10,control_mode:1,damping_ratio:1.414,deadzone_position:0.002,deadzone_velocity:0.0,drawing_force_threshold_high:-0.5,drawing_force_threshold_low:-1.5,driving_force:5,"ds_system_file:""../generated_ds/Sine_Final.onnx""",dz:0.0,eigen_0:150,eigen_1:300,experiment_timelimit:30,initial_cartesian_pose:[0.64614,-0.00222445,-0.763203,0,0.0189551,-0.999631,0.0189613,0,-0.762979,-0.0267188,-0.645871,0,0.201325,-0.0465581,0.0650183,1],initial_joint_pose:[0.385223,0.231564,-0.472899,-2.72404,-0.0195794,2.06941,0.667528],initial_x_ds:-0.9,initial_y_ds:0,max_tank_level:100000,maximum_force:15,maximum_iteration_no:80,move_to_paper_start_time:5,"output_filename:""../result/Recording_""",randomize_initial_pose:false,randomize_radius:0.03,"robot_ip:""192.168.3.100""",rotational_stiffness:[80,80,80],system_scale:4,target_x_ds:0,target_y_ds:0,time_step:0.001,translational_stiffness:[0,0,500],use_gripper:false,v_max:0.15,v_x_max:1,v_y_max:1,velocity_scale:2,z_elevation:0.0}
10270902,0.38536,0.264565,-0.470239,-2.725874,-0.021567,2.059636,0.661325,0.612923,-0.002875,-0.790125,0,0.027111,-0.999318,0.024667,0,-0.789673,-0.03654,-0.612439,0,0.190118,-0.049206,0.060533,1,-0.944827,-0.01059,0.002925,0.068882,-1.300012,-0.387455,-0.981276,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270903,0.385361,0.264568,-0.470234,-2.725874,-0.021567,2.059634,0.661327,0.612919,-0.002874,-0.790128,0,0.027114,-0.999318,0.024668,0,-0.789676,-0.036544,-0.612435,0,0.190117,-0.049205,0.060532,1,-0.944832,-0.010587,0.002923,0.068887,-1.298865,-0.384595,-0.993574,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270904,0.385358,0.264575,-0.470236,-2.725874,-0.021566,2.059637,0.661323,0.612916,-0.002875,-0.790131,0,0.027112,-0.999318,0.024668,0,-0.789678,-0.036542,-0.612432,0,0.190116,-0.049206,0.060531,1,-0.944837,-0.010593,0.002923,0.068885,-1.30058,-0.383567,-0.999636,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270905,0.385361,0.264569,-0.470234,-2.725879,-0.021565,2.059638,0.661324,0.612917,-0.002872,-0.79013,0,0.027114,-0.999318,0.024665,0,-0.789677,-0.036542,-0.612433,0,0.190115,-0.049204,0.060531,1,-0.944841,-0.010585,0.002919,0.068892,-1.302617,-0.383031,-0.996866,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270906,0.385361,0.264573,-0.470236,-2.725877,-0.021564,2.059637,0.661325,0.612916,-0.002877,-0.790131,0,0.027111,-0.999318,0.024668,0,-0.789678,-0.036542,-0.612432,0,0.190115,-0.049205,0.060531,1,-0.944841,-0.010588,0.002921,0.06889,-1.303614,-0.388777,-0.988806,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270907,0.385363,0.264566,-0.470236,-2.725874,-0.021565,2.059637,0.661328,0.612923,-0.002875,-0.790125,0,0.027113,-0.999318,0.024669,0,-0.789672,-0.036543,-0.612439,0,0.190119,-0.049204,0.060532,1,-0.944826,-0.010585,0.002924,0.068885,-1.307046,-0.402681,-0.980578,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270908,0.385358,0.264569,-0.470241,-2.72588,-0.021566,2.059636,0.661327,0.612916,-0.002882,-0.790131,0,0.027103,-0.999319,0.024669,0,-0.789679,-0.036536,-0.612432,0,0.190114,-0.049207,0.060532,1,-0.944845,-0.010595,0.002922,0.068888,-1.311846,-0.410914,-0.978066,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270909,0.385363,0.264573,-0.470239,-2.725874,-0.021566,2.059636,0.661325,0.612917,-0.002876,-0.79013,0,0.027113,-0.999318,0.024669,0,-0.789677,-0.036543,-0.612433,0,0.190116,-0.049206,0.060532,1,-0.944835,-0.010591,0.002923,0.068886,-1.314451,-0.406951,-0.976349,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270910,0.385363,0.26457,-0.470239,-2.725877,-0.021563,2.059636,0.661326,0.612917,-0.002878,-0.79013,0,0.027109,-0.999318,0.024668,0,-0.789678,-0.03654,-0.612433,0,0.190115,-0.049205,0.060532,1,-0.94484,-0.010588,0.002921,0.06889,-1.316368,-0.399501,-0.97051,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270911,0.385361,0.264571,-0.470236,-2.725873,-0.021565,2.059635,0.661328,0.612918,-0.002878,-0.790129,0,0.02711,-0.999318,0.02467,0,-0.789676,-0.036542,-0.612434,0,0.190117,-0.049205,0.060532,1,-0.944832,-0.010589,0.002923,0.068885,-1.318763,-0.393924,-0.964985,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270912,0.385359,0.264571,-0.470236,-2.725874,-0.021562,2.059636,0.661328,0.612919,-0.002881,-0.790128,0,0.027105,-0.999319,0.02467,0,-0.789676,-0.036538,-0.612435,0,0.190117,-0.049205,0.060532,1,-0.944833,-0.010589,0.002923,0.068886,-1.322985,-0.389783,-0.962379,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270913,0.385362,0.264571,-0.470236,-2.725874,-0.021565,2.059639,0.661326,0.612921,-0.002875,-0.790127,0,0.027113,-0.999318,0.024669,0,-0.789674,-0.036543,-0.612437,0,0.190117,-0.049205,0.060531,1,-0.94483,-0.010588,0.002923,0.068885,-1.329244,-0.387285,-0.961814,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270914,0.385363,0.264568,-0.470236,-2.725877,-0.021566,2.059637,0.661328,0.612919,-0.002876,-0.790128,0,0.027112,-0.999318,0.024669,0,-0.789676,-0.036543,-0.612435,0,0.190116,-0.049205,0.060532,1,-0.944836,-0.010586,0.002921,0.068889,-1.334814,-0.38719,-0.962985,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270915,0.385363,0.264571,-0.470236,-2.725879,-0.021562,2.059637,0.661324,0.612916,-0.002874,-0.79013,0,0.027111,-0.999318,0.024666,0,-0.789678,-0.03654,-0.612432,0,0.190114,-0.049204,0.060531,1,-0.944842,-0.010585,0.002919,0.068893,-1.3378,-0.388727,-0.965271,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270916,0.385361,0.264571,-0.470236,-2.725878,-0.021566,2.059636,0.661329,0.612916,-0.002879,-0.79013,0,0.02711,-0.999318,0.024671,0,-0.789678,-0.036542,-0.612432,0,0.190115,-0.049205,0.060532,1,-0.94484,-0.010589,0.002921,0.068889,-1.338762,-0.38968,-0.966074,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270917,0.385361,0.264571,-0.470236,-2.725877,-0.021562,2.059635,0.661326,0.612916,-0.002878,-0.790131,0,0.027108,-0.999318,0.024668,0,-0.789679,-0.036539,-0.612432,0,0.190115,-0.049205,0.060532,1,-0.944841,-0.010587,0.00292,0.068891,-1.338803,-0.38865,-0.965049,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270918,0.385363,0.264565,-0.470236,-2.725877,-0.021565,2.059636,0.66132,0.61292,-0.002867,-0.790128,0,0.027117,-0.999318,0.024661,0,-0.789675,-0.036542,-0.612436,0,0.190117,-0.049204,0.060532,1,-0.944834,-0.010584,0.002921,0.06889,-1.338339,-0.388166,-0.976347,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270919,0.385359,0.264573,-0.470234,-2.725877,-0.021566,2.059635,0.661321,0.612913,-0.002872,-0.790133,0,0.027115,-0.999318,0.024665,0,-0.78968,-0.036542,-0.61243,0,0.190114,-0.049206,0.060531,1,-0.944843,-0.01059,0.00292,0.06889,-1.338075,-0.390598,-1.011912,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270920,0.38536,0.264571,-0.470238,-2.725875,-0.021566,2.059634,0.66132,0.612917,-0.002872,-0.79013,0,0.027112,-0.999318,0.024664,0,-0.789678,-0.03654,-0.612433,0,0.190116,-0.049206,0.060532,1,-0.944836,-0.010592,0.002923,0.068886,-1.338359,-0.392903,-1.056745,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270921,0.38536,0.264573,-0.470234,-2.725876,-0.021566,2.059636,0.661326,0.612915,-0.002875,-0.790132,0,0.027113,-0.999318,0.024669,0,-0.789679,-0.036544,-0.612431,0,0.190115,-0.049205,0.060531,1,-0.94484,-0.010588,0.002921,0.06889,-1.339358,-0.393275,-1.093711,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270922,0.385361,0.264568,-0.470236,-2.725879,-0.021566,2.059635,0.661322,0.612915,-0.002871,-0.790131,0,0.027114,-0.999318,0.024664,0,-0.789679,-0.036541,-0.612432,0,0.190114,-0.049205,0.060532,1,-0.944843,-0.010587,0.002919,0.068892,-1.341245,-0.398954,-1.118774,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270923,0.385363,0.264568,-0.470233,-2.725877,-0.021565,2.059636,0.661325,0.612918,-0.002871,-0.790129,0,0.027116,-0.999318,0.024666,0,-0.789677,-0.036544,-0.612434,0,0.190116,-0.049204,0.060532,1,-0.944836,-0.010582,0.00292,0.068892,-1.344278,-0.418525,-1.132991,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270924,0.385366,0.264565,-0.470241,-2.725876,-0.021566,2.059636,0.66132,0.612921,-0.00287,-0.790127,0,0.027115,-0.999318,0.024663,0,-0.789674,-0.036542,-0.612437,0,0.190117,-0.049205,0.060533,1,-0.944832,-0.010588,0.002923,0.068886,-1.344011,-0.447005,-1.138421,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270925,0.385361,0.264571,-0.470239,-2.725883,-0.021567,2.059636,0.661321,0.612911,-0.002873,-0.790134,0,0.027112,-0.999318,0.024665,0,-0.789682,-0.03654,-0.612428,0,0.190112,-0.049206,0.060532,1,-0.944853,-0.010591,0.002918,0.068894,-1.331181,-0.471496,-1.132423,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270926,0.385359,0.264571,-0.470236,-2.725879,-0.021566,2.059639,0.661325,0.612917,-0.002877,-0.79013,0,0.02711,-0.999318,0.024668,0,-0.789678,-0.03654,-0.612433,0,0.190114,-0.049206,0.060531,1,-0.944843,-0.010591,0.002921,0.068889,-1.307664,-0.486253,-1.112616,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270927,0.385362,0.264568,-0.470236,-2.725878,-0.021565,2.059636,0.661327,0.612918,-0.002876,-0.790129,0,0.027112,-0.999318,0.024668,0,-0.789677,-0.036542,-0.612434,0,0.190115,-0.049205,0.060532,1,-0.944838,-0.010586,0.002921,0.06889,-1.285325,-0.493719,-1.085757,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270928,0.38536,0.264568,-0.470239,-2.725874,-0.021565,2.059637,0.661325,0.612921,-0.002877,-0.790127,0,0.027108,-0.999318,0.024668,0,-0.789674,-0.036539,-0.612437,0,0.190117,-0.049206,0.060532,1,-0.944831,-0.01059,0.002924,0.068884,-1.270401,-0.495676,-1.061392,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270929,0.385358,0.264573,-0.470234,-2.725874,-0.021565,2.059636,0.661319,0.612916,-0.002871,-0.79013,0,0.027114,-0.999318,0.024664,0,-0.789678,-0.036541,-0.612432,0,0.190116,-0.049206,0.060531,1,-0.944836,-0.01059,0.002923,0.068887,-1.263751,-0.490586,-1.039547,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270930,0.385361,0.264566,-0.470236,-2.725879,-0.021565,2.059636,0.661321,0.612918,-0.00287,-0.790129,0,0.027114,-0.999318,0.024663,0,-0.789677,-0.03654,-0.612434,0,0.190115,-0.049205,0.060532,1,-0.944839,-0.010586,0.00292,0.068891,-1.26306,-0.479736,-1.018115,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270931,0.385356,0.26457,-0.470235,-2.72588,-0.021565,2.059636,0.661323,0.612914,-0.002876,-0.790132,0,0.027107,-0.999319,0.024665,0,-0.78968,-0.036537,-0.61243,0,0.190113,-0.049206,0.060532,1,-0.944847,-0.01059,0.00292,0.068891,-1.264027,-0.466666,-0.999479,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270932,0.385357,0.264568,-0.470236,-2.725879,-0.021566,2.059636,0.661325,0.612916,-0.002877,-0.79013,0,0.027108,-0.999318,0.024666,0,-0.789678,-0.036538,-0.612432,0,0.190114,-0.049206,0.060532,1,-0.944843,-0.01059,0.002921,0.068889,-1.265453,-0.452572,-0.984944,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270933,0.385363,0.264568,-0.470235,-2.72588,-0.021565,2.059639,0.661323,0.612918,-0.002871,-0.790129,0,0.027115,-0.999318,0.024665,0,-0.789676,-0.036543,-0.612434,0,0.190115,-0.049204,0.060532,1,-0.94484,-0.010585,0.002919,0.068892,-1.269262,-0.439726,-0.975137,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270934,0.385361,0.264568,-0.470239,-2.725877,-0.021566,2.059637,0.661318,0.612919,-0.00287,-0.790128,0,0.027114,-0.999318,0.024662,0,-0.789676,-0.03654,-0.612435,0,0.190116,-0.049206,0.060532,1,-0.944836,-0.01059,0.002923,0.068886,-1.276706,-0.430476,-0.969745,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270935,0.385361,0.264565,-0.470234,-2.725875,-0.021565,2.059636,0.661321,0.612922,-0.002868,-0.790126,0,0.027116,-0.999318,0.024662,0,-0.789674,-0.036541,-0.612438,0,0.190118,-0.049204,0.060532,1,-0.94483,-0.010584,0.002922,0.068888,-1.286454,-0.417966,-0.969417,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270936,0.385364,0.264571,-0.470236,-2.72588,-0.021565,2.059636,0.661323,0.612915,-0.002871,-0.790132,0,0.027116,-0.999318,0.024666,0,-0.789679,-0.036544,-0.612431,0,0.190114,-0.049204,0.060531,1,-0.944845,-0.010585,0.002918,0.068894,-1.294572,-0.396314,-0.971959,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270937,0.385362,0.264573,-0.470236,-2.725879,-0.021563,2.059636,0.661323,0.612913,-0.002874,-0.790133,0,0.027112,-0.999318,0.024666,0,-0.789681,-0.036541,-0.612429,0,0.190113,-0.049205,0.060531,1,-0.944847,-0.010586,0.002918,0.068894,-1.29881,-0.371049,-0.968572,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270938,0.385363,0.264573,-0.470239,-2.725876,-0.021564,2.059636,0.661321,0.612916,-0.002873,-0.790131,0,0.027113,-0.999318,0.024665,0,-0.789678,-0.036541,-0.612432,0,0.190115,-0.049205,0.060531,1,-0.944839,-0.010589,0.002921,0.068888,-1.302136,-0.347201,-0.959517,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270939,0.385358,0.264574,-0.470239,-2.72588,-0.021566,2.05964,0.661319,0.612915,-0.002874,-0.790132,0,0.02711,-0.999318,0.024664,0,-0.789679,-0.036539,-0.612431,0,0.190113,-0.049207,0.060531,1,-0.944847,-0.010595,0.002921,0.068889,-1.306498,-0.324971,-0.952556,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270940,0.385358,0.264569,-0.470239,-2.725879,-0.021565,2.05964,0.661317,0.612919,-0.00287,-0.790128,0,0.027111,-0.999319,0.024661,0,-0.789676,-0.036537,-0.612435,0,0.190115,-0.049206,0.060531,1,-0.94484,-0.010593,0.002922,0.068887,-1.309817,-0.30501,-0.950709,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270941,0.385361,0.264576,-0.470234,-2.72588,-0.021565,2.059636,0.661319,0.61291,-0.00287,-0.790135,0,0.027117,-0.999318,0.024664,0,-0.789683,-0.036543,-0.612426,0,0.190112,-0.049205,0.060531,1,-0.944851,-0.010587,0.002917,0.068895,-1.312243,-0.291691,-0.950392,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270942,0.385361,0.264569,-0.470239,-2.725874,-0.021567,2.059636,0.661323,0.61292,-0.002874,-0.790128,0,0.027112,-0.999318,0.024666,0,-0.789675,-0.036541,-0.612436,0,0.190117,-0.049206,0.060532,1,-0.944832,-0.010592,0.002924,0.068884,-1.316028,-0.287813,-0.948874,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270943,0.385358,0.264568,-0.470241,-2.725877,-0.021565,2.059636,0.661323,0.612918,-0.002878,-0.790129,0,0.027105,-0.999319,0.024666,0,-0.789677,-0.036536,-0.612434,0,0.190115,-0.049207,0.060532,1,-0.944838,-0.010595,0.002924,0.068884,-1.321503,-0.288309,-0.950872,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270944,0.385366,0.264568,-0.470239,-2.725877,-0.021565,2.059636,0.661321,0.612918,-0.00287,-0.790129,0,0.027116,-0.999318,0.024664,0,-0.789676,-0.036543,-0.612434,0,0.190116,-0.049205,0.060532,1,-0.944836,-0.010586,0.002921,0.068889,-1.327888,-0.290588,-0.957108,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270945,0.385363,0.264571,-0.470236,-2.725877,-0.021565,2.059635,0.661314,0.612915,-0.002863,-0.790131,0,0.027121,-0.999318,0.024659,0,-0.789678,-0.036544,-0.612432,0,0.190115,-0.049205,0.060532,1,-0.94484,-0.010586,0.00292,0.068891,-1.336112,-0.298404,-0.961424,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270946,0.385361,0.264568,-0.470234,-2.725869,-0.021567,2.059639,0.661317,0.612926,-0.002864,-0.790123,0,0.027121,-0.999318,0.024661,0,-0.78967,-0.036545,-0.612442,0,0.190121,-0.049205,0.060532,1,-0.944817,-0.010587,0.002927,0.06888,-1.34707,-0.311027,-0.962532,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270947,0.385363,0.26457,-0.470233,-2.725873,-0.021565,2.059637,0.661322,0.61292,-0.002868,-0.790128,0,0.027119,-0.999318,0.024664,0,-0.789675,-0.036546,-0.612436,0,0.190118,-0.049204,0.060532,1,-0.94483,-0.010583,0.002922,0.068888,-1.359634,-0.325281,-0.96378,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270948,0.385363,0.264577,-0.470234,-2.725874,-0.021565,2.059635,0.66132,0.612914,-0.002869,-0.790133,0,0.02712,-0.999318,0.024665,0,-0.78968,-0.036547,-0.61243,0,0.190115,-0.049205,0.060531,1,-0.944838,-0.010587,0.002921,0.06889,-1.371138,-0.339951,-0.961403,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270949,0.385361,0.264571,-0.470236,-2.725872,-0.021566,2.059636,0.66132,0.612921,-0.00287,-0.790127,0,0.027116,-0.999318,0.024664,0,-0.789674,-0.036543,-0.612437,0,0.190118,-0.049205,0.060532,1,-0.944827,-0.01059,0.002925,0.068883,-1.380362,-0.351287,-0.952848,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270950,0.385361,0.264568,-0.470235,-2.725879,-0.021565,2.059636,0.661314,0.612916,-0.002863,-0.790131,0,0.027119,-0.999318,0.024658,0,-0.789678,-0.036541,-0.612432,0,0.190114,-0.049205,0.060532,1,-0.944843,-0.010586,0.002919,0.068892,-1.385382,-0.357763,-0.946596,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270951,0.385361,0.264575,-0.470236,-2.725876,-0.021566,2.059636,0.661312,0.612913,-0.002863,-0.790133,0,0.027121,-0.999318,0.024659,0,-0.78968,-0.036543,-0.61243,0,0.190115,-0.049206,0.060531,1,-0.944842,-0.010591,0.002921,0.068889,-1.384986,-0.362328,-0.944274,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270952,0.385363,0.264569,-0.470234,-2.725875,-0.021565,2.059636,0.661312,0.612919,-0.002859,-0.790128,0,0.027124,-0.999318,0.024656,0,-0.789675,-0.036544,-0.612436,0,0.190117,-0.049204,0.060532,1,-0.944832,-0.010584,0.002922,0.068888,-1.38331,-0.366516,-0.942572,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270953,0.385361,0.264568,-0.470236,-2.725877,-0.021566,2.059636,0.661317,0.612917,-0.002866,-0.79013,0,0.027118,-0.999318,0.02466,0,-0.789677,-0.036542,-0.612434,0,0.190116,-0.049205,0.060532,1,-0.944838,-0.010587,0.002921,0.068889,-1.385821,-0.369805,-0.946234,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270954,0.385361,0.264573,-0.470238,-2.725877,-0.021565,2.059633,0.661318,0.612912,-0.002871,-0.790133,0,0.027114,-0.999318,0.024663,0,-0.789681,-0.036541,-0.612429,0,0.190114,-0.049206,0.060532,1,-0.944844,-0.010591,0.002921,0.06889,-1.390425,-0.37081,-0.95433,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270955,0.385361,0.264574,-0.470235,-2.725876,-0.021566,2.059635,0.661318,0.612913,-0.002869,-0.790133,0,0.027117,-0.999318,0.024663,0,-0.78968,-0.036543,-0.61243,0,0.190115,-0.049205,0.060531,1,-0.944842,-0.010589,0.002921,0.06889,-1.388428,-0.370605,-0.958218,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270956,0.385361,0.264571,-0.470238,-2.725875,-0.021567,2.059633,0.661315,0.612915,-0.002867,-0.790132,0,0.027117,-0.999318,0.02466,0,-0.789679,-0.036541,-0.612431,0,0.190116,-0.049206,0.060532,1,-0.944838,-0.010592,0.002923,0.068886,-1.380011,-0.371899,-0.95786,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270957,0.385361,0.264574,-0.470236,-2.725875,-0.021566,2.059638,0.66131,0.612916,-0.002861,-0.79013,0,0.027122,-0.999318,0.024657,0,-0.789677,-0.036543,-0.612433,0,0.190116,-0.049206,0.060531,1,-0.944837,-0.010591,0.002923,0.068886,-1.369951,-0.37474,-0.956695,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270958,0.385363,0.264571,-0.470237,-2.725876,-0.021565,2.059636,0.661319,0.612917,-0.002868,-0.79013,0,0.027117,-0.999318,0.024663,0,-0.789678,-0.036543,-0.612433,0,0.190116,-0.049205,0.060531,1,-0.944838,-0.010588,0.002921,0.068889,-1.359222,-0.378706,-0.954446,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270959,0.385361,0.264574,-0.470233,-2.725879,-0.021565,2.059635,0.661315,0.612911,-0.002864,-0.790134,0,0.02712,-0.999318,0.02466,0,-0.789682,-0.036544,-0.612428,0,0.190113,-0.049205,0.060531,1,-0.944847,-0.010587,0.002918,0.068894,-1.349578,-0.38319,-0.95023,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270960,0.385365,0.264566,-0.470235,-2.725877,-0.021567,2.059636,0.661318,0.612919,-0.002863,-0.790128,0,0.027122,-0.999318,0.02466,0,-0.789676,-0.036546,-0.612435,0,0.190116,-0.049204,0.060532,1,-0.944835,-0.010583,0.00292,0.068891,-1.341181,-0.387947,-0.945947,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270961,0.385361,0.264568,-0.470236,-2.725874,-0.021567,2.059636,0.661313,0.61292,-0.002861,-0.790128,0,0.027121,-0.999318,0.024657,0,-0.789675,-0.036543,-0.612436,0,0.190117,-0.049205,0.060532,1,-0.944831,-0.010588,0.002923,0.068886,-1.333315,-0.393149,-0.946675,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270962,0.385363,0.264571,-0.470239,-2.725879,-0.021565,2.059635,0.661309,0.612913,-0.00286,-0.790133,0,0.027121,-0.999318,0.024655,0,-0.78968,-0.036542,-0.61243,0,0.190114,-0.049205,0.060532,1,-0.944846,-0.010589,0.002919,0.068892,-1.326093,-0.396862,-0.949394,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270963,0.385361,0.264573,-0.470234,-2.725877,-0.021565,2.059636,0.661315,0.612914,-0.002864,-0.790132,0,0.027119,-0.999318,0.02466,0,-0.78968,-0.036543,-0.61243,0,0.190115,-0.049205,0.060531,1,-0.944842,-0.010587,0.00292,0.068891,-1.319414,-0.397938,-0.946795,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270964,0.385365,0.26457,-0.470233,-2.725879,-0.021566,2.059636,0.661315,0.612914,-0.00286,-0.790132,0,0.027125,-0.999318,0.024659,0,-0.789679,-0.036547,-0.612431,0,0.190114,-0.049204,0.060532,1,-0.944843,-0.010582,0.002918,0.068895,-1.316045,-0.398112,-0.941425,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270965,0.385364,0.264571,-0.470235,-2.725878,-0.021567,2.059636,0.661315,0.612916,-0.002863,-0.790131,0,0.027122,-0.999318,0.02466,0,-0.789678,-0.036545,-0.612432,0,0.190115,-0.049205,0.060531,1,-0.94484,-0.010586,0.00292,0.068891,-1.319034,-0.40384,-0.939564,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270966,0.385362,0.264574,-0.470239,-2.725884,-0.021569,2.059637,0.661309,0.612908,-0.00286,-0.790137,0,0.027123,-0.999318,0.024656,0,-0.789684,-0.036544,-0.612425,0,0.19011,-0.049206,0.060531,1,-0.944859,-0.010593,0.002917,0.068895,-1.325768,-0.41973,-0.939129,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270967,0.385361,0.264574,-0.470236,-2.725878,-0.021567,2.059636,0.661309,0.612913,-0.002859,-0.790133,0,0.027123,-0.999318,0.024656,0,-0.78968,-0.036544,-0.612429,0,0.190114,-0.049206,0.060531,1,-0.944844,-0.010591,0.00292,0.06889,-1.332886,-0.440366,-0.935922,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270968,0.385361,0.264572,-0.470237,-2.725877,-0.021567,2.059636,0.661309,0.612915,-0.00286,-0.790132,0,0.027122,-0.999318,0.024656,0,-0.789679,-0.036543,-0.612431,0,0.190115,-0.049206,0.060531,1,-0.944841,-0.01059,0.002921,0.068889,-1.340318,-0.453495,-0.932782,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270969,0.385363,0.264573,-0.470233,-2.725877,-0.021566,2.059636,0.661311,0.612914,-0.002858,-0.790132,0,0.027127,-0.999318,0.024657,0,-0.789679,-0.036547,-0.612431,0,0.190115,-0.049204,0.060531,1,-0.944841,-0.010585,0.002919,0.068892,-1.347725,-0.45579,-0.931978,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270970,0.385364,0.264571,-0.470241,-2.725879,-0.021567,2.059636,0.661316,0.612914,-0.002868,-0.790132,0,0.027116,-0.999318,0.024662,0,-0.78968,-0.036542,-0.61243,0,0.190114,-0.049206,0.060532,1,-0.944845,-0.010592,0.00292,0.06889,-1.353942,-0.457901,-0.932793,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
