"{""a_max"":0.8",acc_x_max:10,acc_y_max:10,control_mode:1,damping_ratio:1.414,deadzone_position:0.002,deadzone_velocity:0.0,drawing_force_threshold_high:-0.5,drawing_force_threshold_low:-1.5,driving_force:5,"ds_system_file:""../generated_ds/Angle_Final.onnx""",dz:0.0,eigen_0:150,eigen_1:300,experiment_timelimit:30,initial_cartesian_pose:[0.670986,0.0174283,-0.741252,0,0.00957798,-0.999834,-0.014838,0,-0.741402,0.00285647,-0.671055,0,0.243195,-0.0934624,0.0792969,1],initial_joint_pose:[0.252836,0.250632,-0.47312,-2.5972,-0.080722,2.00457,0.578335],initial_x_ds:-0.9,initial_y_ds:0,max_tank_level:100000,maximum_force:15,maximum_iteration_no:80,move_to_paper_start_time:5,"output_filename:""../result/Recording_""",randomize_initial_pose:false,randomize_radius:0.03,"robot_ip:""192.168.3.100""",rotational_stiffness:[80,80,80],system_scale:5.747,target_x_ds:0,target_y_ds:0,time_step:0.001,translational_stiffness:[0,0,500],use_gripper:false,v_max:0.15,v_x_max:1,v_y_max:1,velocity_scale:2,z_elevation:0.0}
5186391,0.254926,0.326243,-0.470302,-2.596089,-0.080409,2.025411,0.571471,0.631465,0.013531,-0.775274,0,0.021459,-0.99976,0.00003,0,-0.775102,-0.016656,-0.631616,0,0.22919,-0.098012,0.061726,1,-0.980489,-0.026147,0.081527,0.12591,-1.145864,-0.268101,-0.912293,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186392,0.254923,0.326245,-0.470305,-2.596089,-0.080406,2.025408,0.571471,0.631463,0.013525,-0.775275,0,0.021451,-0.99976,0.00003,0,-0.775104,-0.01665,-0.631614,0,0.229189,-0.098013,0.061726,1,-0.980494,-0.026153,0.081527,0.12591,-1.1429,-0.264394,-0.922147,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186393,0.254929,0.326243,-0.470305,-2.596087,-0.08041,2.025412,0.57147,0.631468,0.013532,-0.775272,0,0.021462,-0.99976,0.000031,0,-0.7751,-0.016659,-0.631619,0,0.229191,-0.098013,0.061726,1,-0.980481,-0.026151,0.081528,0.12591,-1.140644,-0.260358,-0.930363,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186394,0.254923,0.326245,-0.470302,-2.596094,-0.080408,2.025409,0.571473,0.631459,0.013527,-0.775279,0,0.021454,-0.99976,0.00003,0,-0.775107,-0.016652,-0.63161,0,0.229186,-0.098012,0.061725,1,-0.980509,-0.026147,0.081526,0.125911,-1.138676,-0.257709,-0.935939,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186395,0.254929,0.326246,-0.4703,-2.596087,-0.08041,2.025409,0.571465,0.631463,0.01354,-0.775275,0,0.021469,-0.99976,0.000026,0,-0.775104,-0.016661,-0.631614,0,0.22919,-0.098011,0.061725,1,-0.980484,-0.026143,0.081528,0.12591,-1.137036,-0.257337,-0.937252,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186396,0.254926,0.32625,-0.470304,-2.596092,-0.080406,2.025411,0.571473,0.631459,0.013525,-0.775279,0,0.021453,-0.99976,0.000032,0,-0.775107,-0.016653,-0.63161,0,0.229186,-0.098012,0.061724,1,-0.980508,-0.026149,0.081526,0.125911,-1.138123,-0.257889,-0.933044,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186397,0.254923,0.326243,-0.470302,-2.596092,-0.080406,2.02541,0.571468,0.631463,0.013531,-0.775275,0,0.021455,-0.99976,0.000026,0,-0.775104,-0.016651,-0.631614,0,0.229188,-0.098012,0.061725,1,-0.9805,-0.026147,0.081527,0.12591,-1.138983,-0.25639,-0.926385,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186398,0.254929,0.326247,-0.470302,-2.596088,-0.080405,2.025408,0.571469,0.631462,0.013532,-0.775276,0,0.02146,-0.99976,0.000029,0,-0.775105,-0.016656,-0.631613,0,0.229189,-0.098011,0.061725,1,-0.98049,-0.026142,0.081527,0.12591,-1.138186,-0.253439,-0.922886,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186399,0.254926,0.326243,-0.470296,-2.596087,-0.080409,2.025408,0.571471,0.631464,0.013535,-0.775274,0,0.021464,-0.99976,0.000029,0,-0.775103,-0.016659,-0.631615,0,0.229191,-0.09801,0.061726,1,-0.980482,-0.026138,0.081528,0.12591,-1.138809,-0.253578,-0.922813,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186400,0.254926,0.326247,-0.470299,-2.596091,-0.08041,2.025408,0.571468,0.631459,0.013536,-0.775279,0,0.021465,-0.99976,0.000027,0,-0.775107,-0.016659,-0.63161,0,0.229187,-0.098011,0.061725,1,-0.980501,-0.026143,0.081527,0.12591,-1.140104,-0.257161,-0.924813,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186401,0.25492,0.326247,-0.470304,-2.596089,-0.080408,2.025406,0.571472,0.631459,0.013524,-0.775279,0,0.021451,-0.99976,0.000032,0,-0.775107,-0.01665,-0.63161,0,0.229187,-0.098014,0.061725,1,-0.980504,-0.026157,0.081526,0.12591,-1.13984,-0.258218,-0.926038,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186402,0.254923,0.326247,-0.470309,-2.59609,-0.08041,2.025409,0.571464,0.631461,0.01353,-0.775277,0,0.021455,-0.99976,0.000027,0,-0.775106,-0.016651,-0.631612,0,0.229187,-0.098015,0.061725,1,-0.980501,-0.026165,0.081527,0.12591,-1.138331,-0.25187,-0.924351,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186403,0.254923,0.326243,-0.470305,-2.59609,-0.080407,2.025409,0.571469,0.631465,0.013528,-0.775274,0,0.021454,-0.99976,0.000028,0,-0.775103,-0.016651,-0.631616,0,0.229189,-0.098013,0.061726,1,-0.980493,-0.026153,0.081527,0.12591,-1.136599,-0.242226,-0.924351,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186404,0.254923,0.326247,-0.470302,-2.596095,-0.080407,2.025409,0.571468,0.631457,0.013531,-0.77528,0,0.021455,-0.99976,0.000027,0,-0.775109,-0.016651,-0.631608,0,0.229185,-0.098012,0.061725,1,-0.980515,-0.026147,0.081526,0.125911,-1.134288,-0.236857,-0.92647,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186405,0.254923,0.326246,-0.4703,-2.596087,-0.08041,2.025408,0.571468,0.631462,0.013534,-0.775276,0,0.021462,-0.99976,0.000028,0,-0.775105,-0.016657,-0.631613,0,0.22919,-0.098012,0.061725,1,-0.980489,-0.026148,0.081527,0.12591,-1.132518,-0.237948,-0.926297,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186406,0.254926,0.326245,-0.470302,-2.596092,-0.080407,2.025409,0.571467,0.631461,0.013533,-0.775277,0,0.021459,-0.99976,0.000026,0,-0.775105,-0.016653,-0.631612,0,0.229187,-0.098012,0.061725,1,-0.980501,-0.026144,0.081527,0.12591,-1.133354,-0.24359,-0.925337,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186407,0.254923,0.326243,-0.470302,-2.596087,-0.080409,2.025412,0.571463,0.631468,0.013537,-0.775272,0,0.021463,-0.99976,0.000024,0,-0.7751,-0.016655,-0.631619,0,0.229191,-0.098013,0.061726,1,-0.980482,-0.026153,0.081528,0.12591,-1.135464,-0.250309,-0.927472,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186408,0.254923,0.326244,-0.4703,-2.596092,-0.080407,2.025408,0.571467,0.631461,0.013533,-0.775277,0,0.021458,-0.99976,0.000025,0,-0.775106,-0.016652,-0.631612,0,0.229187,-0.098011,0.061725,1,-0.980502,-0.026143,0.081527,0.12591,-1.136753,-0.255155,-0.933447,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186409,0.254926,0.326244,-0.470299,-2.59609,-0.08041,2.025411,0.571464,0.631464,0.013541,-0.775274,0,0.021468,-0.99976,0.000024,0,-0.775103,-0.016659,-0.631615,0,0.22919,-0.098011,0.061725,1,-0.980489,-0.026143,0.081527,0.12591,-1.136379,-0.259511,-0.940449,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186410,0.25492,0.326247,-0.470305,-2.59609,-0.080407,2.025407,0.571462,0.63146,0.013533,-0.775278,0,0.021455,-0.99976,0.000024,0,-0.775107,-0.016649,-0.631611,0,0.229187,-0.098014,0.061725,1,-0.980504,-0.026157,0.081526,0.12591,-1.134516,-0.262805,-0.94449,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186411,0.254926,0.326245,-0.470299,-2.596086,-0.080409,2.025409,0.571467,0.631465,0.013536,-0.775274,0,0.021465,-0.99976,0.000027,0,-0.775103,-0.016658,-0.631616,0,0.229191,-0.098012,0.061726,1,-0.980482,-0.026145,0.081528,0.12591,-1.132874,-0.26314,-0.944214,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186412,0.254923,0.326246,-0.4703,-2.596095,-0.080407,2.025409,0.571461,0.631457,0.013539,-0.77528,0,0.021462,-0.99976,0.000021,0,-0.775109,-0.016653,-0.631608,0,0.229185,-0.098011,0.061725,1,-0.980513,-0.026144,0.081526,0.125911,-1.132162,-0.263563,-0.940373,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186413,0.254926,0.326245,-0.470299,-2.596088,-0.080407,2.025408,0.571466,0.631463,0.013537,-0.775275,0,0.021463,-0.99976,0.000025,0,-0.775104,-0.016656,-0.631614,0,0.22919,-0.098011,0.061726,1,-0.980487,-0.026142,0.081527,0.12591,-1.130416,-0.264844,-0.934988,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186414,0.254929,0.326247,-0.470302,-2.596089,-0.080406,2.025407,0.571467,0.631461,0.013535,-0.775277,0,0.021461,-0.99976,0.000027,0,-0.775106,-0.016656,-0.631612,0,0.229189,-0.098011,0.061725,1,-0.980495,-0.026141,0.081527,0.12591,-1.129194,-0.265992,-0.929222,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186415,0.254926,0.326246,-0.470301,-2.596087,-0.080406,2.025407,0.571458,0.631462,0.013542,-0.775276,0,0.021465,-0.99976,0.00002,0,-0.775105,-0.016654,-0.631613,0,0.229189,-0.098012,0.061725,1,-0.98049,-0.026144,0.081527,0.12591,-1.129983,-0.267347,-0.923871,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186416,0.254923,0.326247,-0.470304,-2.596089,-0.080407,2.025408,0.571464,0.631462,0.013533,-0.775277,0,0.021457,-0.99976,0.000026,0,-0.775105,-0.016652,-0.631613,0,0.229188,-0.098013,0.061725,1,-0.980497,-0.026154,0.081527,0.12591,-1.130693,-0.267069,-0.921356,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186417,0.254918,0.326247,-0.470302,-2.596095,-0.08041,2.025408,0.571465,0.631456,0.013532,-0.775281,0,0.021455,-0.99976,0.000025,0,-0.77511,-0.01665,-0.631607,0,0.229184,-0.098014,0.061725,1,-0.980519,-0.026156,0.081526,0.125911,-1.127251,-0.258044,-0.922171,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186418,0.254923,0.326245,-0.470305,-2.596087,-0.080407,2.025408,0.571461,0.631464,0.013535,-0.775275,0,0.021458,-0.99976,0.000023,0,-0.775103,-0.016651,-0.631615,0,0.22919,-0.098014,0.061726,1,-0.980489,-0.026156,0.081527,0.12591,-1.118573,-0.235066,-0.925387,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186419,0.254923,0.326249,-0.4703,-2.59609,-0.080406,2.025408,0.571468,0.631458,0.013532,-0.775279,0,0.021458,-0.99976,0.000027,0,-0.775108,-0.016653,-0.631609,0,0.229187,-0.098012,0.061725,1,-0.980503,-0.026145,0.081527,0.12591,-1.109959,-0.20683,-0.928737,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186420,0.254928,0.326247,-0.470305,-2.596089,-0.080408,2.025408,0.57146,0.631461,0.01354,-0.775277,0,0.021465,-0.99976,0.000023,0,-0.775106,-0.016656,-0.631612,0,0.229188,-0.098012,0.061725,1,-0.980496,-0.026149,0.081527,0.12591,-1.103116,-0.184685,-0.929677,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186421,0.254923,0.326244,-0.470304,-2.596089,-0.08041,2.025412,0.571462,0.631466,0.013537,-0.775273,0,0.021462,-0.99976,0.000025,0,-0.775101,-0.016655,-0.631617,0,0.22919,-0.098014,0.061725,1,-0.980489,-0.026156,0.081527,0.12591,-1.097323,-0.170024,-0.932388,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186422,0.254926,0.326242,-0.470302,-2.596089,-0.080413,2.025409,0.571462,0.631464,0.013542,-0.775274,0,0.021469,-0.99976,0.000023,0,-0.775103,-0.016659,-0.631616,0,0.22919,-0.098013,0.061726,1,-0.980489,-0.026151,0.081527,0.12591,-1.093849,-0.161497,-0.940345,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186423,0.254926,0.326244,-0.470302,-2.59609,-0.080411,2.025408,0.571457,0.631462,0.013546,-0.775276,0,0.02147,-0.99976,0.000019,0,-0.775105,-0.016658,-0.631613,0,0.229189,-0.098012,0.061726,1,-0.980494,-0.026147,0.081527,0.12591,-1.093199,-0.160331,-0.948507,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186424,0.254925,0.326249,-0.470302,-2.596087,-0.080407,2.025408,0.571454,0.631461,0.013545,-0.775277,0,0.021467,-0.99976,0.000018,0,-0.775106,-0.016655,-0.631612,0,0.229189,-0.098012,0.061725,1,-0.980492,-0.026149,0.081527,0.12591,-1.095459,-0.164681,-0.950817,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186425,0.254926,0.326245,-0.470304,-2.596092,-0.080405,2.025408,0.571456,0.63146,0.013543,-0.775278,0,0.021464,-0.99976,0.000017,0,-0.775106,-0.016652,-0.631611,0,0.229187,-0.098012,0.061725,1,-0.980503,-0.026145,0.081527,0.12591,-1.098858,-0.170908,-0.947611,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186426,0.254926,0.326243,-0.470302,-2.59609,-0.080406,2.025407,0.571461,0.631462,0.013539,-0.775276,0,0.021462,-0.99976,0.000021,0,-0.775105,-0.016652,-0.631614,0,0.229189,-0.098012,0.061726,1,-0.980494,-0.026144,0.081527,0.12591,-1.100581,-0.178744,-0.944734,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186427,0.254927,0.326247,-0.470299,-2.596088,-0.080409,2.025408,0.571461,0.631461,0.013542,-0.775277,0,0.021469,-0.99976,0.000023,0,-0.775105,-0.016659,-0.631612,0,0.229189,-0.098011,0.061725,1,-0.98049,-0.026143,0.081527,0.12591,-1.101538,-0.188886,-0.944652,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186428,0.254926,0.326244,-0.470299,-2.596089,-0.08041,2.025408,0.57146,0.631462,0.013544,-0.775276,0,0.02147,-0.99976,0.000021,0,-0.775105,-0.016658,-0.631613,0,0.229189,-0.098011,0.061726,1,-0.980491,-0.026142,0.081527,0.12591,-1.103653,-0.202011,-0.9452,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186429,0.254926,0.326245,-0.470304,-2.596092,-0.080409,2.025408,0.571462,0.63146,0.013538,-0.775278,0,0.021463,-0.99976,0.000024,0,-0.775107,-0.016655,-0.631611,0,0.229187,-0.098013,0.061725,1,-0.980504,-0.02615,0.081526,0.12591,-1.105489,-0.215718,-0.945427,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186430,0.254926,0.326241,-0.470304,-2.59609,-0.080407,2.025408,0.571457,0.631465,0.013542,-0.775274,0,0.021464,-0.99976,0.000019,0,-0.775102,-0.016653,-0.631616,0,0.229189,-0.098012,0.061726,1,-0.98049,-0.026148,0.081527,0.12591,-1.105733,-0.225965,-0.945813,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186431,0.254926,0.326249,-0.470306,-2.596087,-0.080409,2.025411,0.571459,0.631463,0.013538,-0.775275,0,0.021463,-0.99976,0.000024,0,-0.775104,-0.016655,-0.631614,0,0.229189,-0.098014,0.061725,1,-0.98049,-0.026158,0.081527,0.12591,-1.1068,-0.232636,-0.945818,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186432,0.254923,0.326242,-0.470304,-2.596085,-0.080407,2.025409,0.571458,0.631469,0.013539,-0.77527,0,0.021461,-0.99976,0.000021,0,-0.775099,-0.016652,-0.63162,0,0.229192,-0.098013,0.061726,1,-0.980476,-0.026154,0.081528,0.125909,-1.110494,-0.237413,-0.945164,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186433,0.254921,0.326247,-0.470308,-2.596091,-0.080405,2.025407,0.571455,0.631459,0.013537,-0.775278,0,0.021455,-0.99976,0.000018,0,-0.775107,-0.016646,-0.63161,0,0.229186,-0.098014,0.061725,1,-0.980509,-0.026159,0.081526,0.125911,-1.113552,-0.240219,-0.944044,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186434,0.254925,0.326239,-0.470299,-2.596087,-0.080408,2.025408,0.571457,0.631468,0.013546,-0.775272,0,0.021469,-0.99976,0.000017,0,-0.7751,-0.016655,-0.631619,0,0.229191,-0.098011,0.061727,1,-0.980478,-0.026142,0.081528,0.125909,-1.113252,-0.242416,-0.943216,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186435,0.254921,0.326244,-0.470301,-2.596084,-0.080407,2.025409,0.571457,0.631468,0.013541,-0.775272,0,0.021463,-0.99976,0.000019,0,-0.7751,-0.016652,-0.631619,0,0.229192,-0.098013,0.061726,1,-0.980477,-0.026153,0.081528,0.125909,-1.113915,-0.246852,-0.944883,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186436,0.254926,0.326241,-0.470302,-2.596089,-0.08041,2.025408,0.57146,0.631465,0.013542,-0.775274,0,0.021467,-0.99976,0.000021,0,-0.775102,-0.016656,-0.631616,0,0.22919,-0.098012,0.061726,1,-0.980487,-0.026146,0.081528,0.12591,-1.119214,-0.253601,-0.947324,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186437,0.254926,0.326241,-0.470302,-2.596087,-0.080407,2.025408,0.571458,0.631466,0.013542,-0.775273,0,0.021465,-0.99976,0.000019,0,-0.775101,-0.016654,-0.631617,0,0.229191,-0.098012,0.061726,1,-0.980482,-0.026145,0.081528,0.12591,-1.126284,-0.262772,-0.949048,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186438,0.254924,0.326244,-0.470302,-2.596091,-0.080406,2.025408,0.571456,0.631461,0.013542,-0.775277,0,0.021463,-0.99976,0.000018,0,-0.775105,-0.016651,-0.631612,0,0.229188,-0.098012,0.061726,1,-0.9805,-0.026146,0.081527,0.12591,-1.130039,-0.267736,-0.94987,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186439,0.254925,0.326241,-0.470302,-2.596092,-0.080408,2.025407,0.57146,0.631462,0.013542,-0.775276,0,0.021464,-0.99976,0.00002,0,-0.775105,-0.016653,-0.631613,0,0.229188,-0.098012,0.061726,1,-0.980498,-0.026145,0.081527,0.12591,-1.127249,-0.259186,-0.949387,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186440,0.254923,0.326246,-0.470302,-2.59609,-0.08041,2.025408,0.571455,0.631461,0.013545,-0.775277,0,0.021467,-0.99976,0.000019,0,-0.775106,-0.016655,-0.631612,0,0.229188,-0.098013,0.061725,1,-0.980498,-0.026153,0.081527,0.12591,-1.120305,-0.240601,-0.949342,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186441,0.254923,0.326245,-0.470302,-2.59609,-0.08041,2.025407,0.571462,0.631461,0.013538,-0.775277,0,0.021463,-0.99976,0.000023,0,-0.775106,-0.016654,-0.631612,0,0.229188,-0.098013,0.061726,1,-0.980499,-0.026151,0.081527,0.12591,-1.113125,-0.220112,-0.948657,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186442,0.254929,0.326243,-0.4703,-2.596091,-0.080408,2.025407,0.571458,0.63146,0.013547,-0.775277,0,0.021471,-0.99976,0.000018,0,-0.775106,-0.016658,-0.631612,0,0.229188,-0.09801,0.061726,1,-0.980498,-0.026138,0.081527,0.12591,-1.106404,-0.204578,-0.947557,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186443,0.254928,0.326245,-0.470302,-2.59609,-0.080409,2.02541,0.571453,0.631463,0.01355,-0.775275,0,0.021473,-0.99976,0.000016,0,-0.775104,-0.016658,-0.631614,0,0.229189,-0.098012,0.061725,1,-0.980492,-0.026144,0.081527,0.12591,-1.100648,-0.197173,-0.94772,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186444,0.254924,0.326244,-0.470301,-2.596084,-0.080411,2.025408,0.571458,0.631466,0.013543,-0.775273,0,0.021468,-0.99976,0.000021,0,-0.775101,-0.016658,-0.631617,0,0.229192,-0.098013,0.061726,1,-0.980476,-0.026153,0.081528,0.125909,-1.098379,-0.19414,-0.948351,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186445,0.254924,0.326249,-0.470305,-2.596089,-0.080411,2.025411,0.571456,0.631461,0.013542,-0.775277,0,0.021466,-0.99976,0.000021,0,-0.775106,-0.016656,-0.631612,0,0.229188,-0.098014,0.061725,1,-0.980499,-0.026158,0.081527,0.12591,-1.100431,-0.192418,-0.947856,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186446,0.254926,0.326244,-0.470302,-2.596087,-0.080412,2.025409,0.571457,0.631465,0.013545,-0.775274,0,0.021471,-0.99976,0.000021,0,-0.775102,-0.016659,-0.631616,0,0.229191,-0.098013,0.061726,1,-0.980483,-0.026151,0.081528,0.12591,-1.098493,-0.194394,-0.944753,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186447,0.254928,0.326244,-0.470305,-2.596085,-0.080408,2.025408,0.571453,0.631466,0.013547,-0.775273,0,0.02147,-0.99976,0.000018,0,-0.775101,-0.016657,-0.631617,0,0.229191,-0.098013,0.061726,1,-0.980479,-0.026151,0.081528,0.125909,-1.084839,-0.202889,-0.940381,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186448,0.254924,0.32625,-0.470302,-2.596086,-0.08041,2.025406,0.571461,0.631459,0.013538,-0.775279,0,0.021464,-0.99976,0.000024,0,-0.775107,-0.016657,-0.63161,0,0.229189,-0.098013,0.061725,1,-0.980495,-0.026154,0.081527,0.12591,-1.064667,-0.214791,-0.932615,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186449,0.254924,0.326246,-0.4703,-2.596089,-0.08041,2.025412,0.571456,0.631463,0.013546,-0.775275,0,0.02147,-0.99976,0.000019,0,-0.775104,-0.016657,-0.631614,0,0.229189,-0.098012,0.061725,1,-0.980493,-0.026149,0.081527,0.12591,-1.04577,-0.226317,-0.918922,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186450,0.254921,0.326247,-0.470302,-2.596087,-0.080407,2.025408,0.571456,0.631462,0.013541,-0.775276,0,0.021462,-0.99976,0.000019,0,-0.775104,-0.016651,-0.631614,0,0.229189,-0.098013,0.061725,1,-0.980492,-0.026154,0.081527,0.12591,-1.030882,-0.235866,-0.90699,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186451,0.254929,0.326247,-0.470306,-2.59609,-0.080406,2.025409,0.571458,0.631461,0.01354,-0.775277,0,0.021463,-0.99976,0.000021,0,-0.775106,-0.016654,-0.631612,0,0.229188,-0.098012,0.061725,1,-0.980498,-0.026149,0.081527,0.12591,-1.021722,-0.243097,-0.900487,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186452,0.254929,0.326247,-0.470302,-2.596092,-0.080408,2.025408,0.571451,0.631458,0.013551,-0.775279,0,0.021473,-0.99976,0.000015,0,-0.775108,-0.016657,-0.631609,0,0.229187,-0.098011,0.061725,1,-0.980504,-0.026142,0.081526,0.12591,-1.018459,-0.252351,-0.894507,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186453,0.254923,0.326246,-0.470305,-2.596087,-0.08041,2.025407,0.571458,0.631462,0.01354,-0.775276,0,0.021464,-0.99976,0.000022,0,-0.775105,-0.016655,-0.631613,0,0.229189,-0.098014,0.061726,1,-0.980492,-0.026158,0.081527,0.12591,-1.02034,-0.263817,-0.890025,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186454,0.254926,0.326242,-0.470302,-2.59609,-0.080408,2.025408,0.571455,0.631464,0.013546,-0.775275,0,0.021467,-0.99976,0.000017,0,-0.775103,-0.016654,-0.631615,0,0.229189,-0.098012,0.061726,1,-0.980491,-0.026145,0.081527,0.12591,-1.026825,-0.273219,-0.892816,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186455,0.254923,0.326238,-0.470303,-2.596088,-0.080406,2.025408,0.571451,0.631468,0.013548,-0.775271,0,0.021466,-0.99976,0.000013,0,-0.7751,-0.01665,-0.631619,0,0.229191,-0.098012,0.061727,1,-0.980481,-0.026147,0.081528,0.12591,-1.036404,-0.279371,-0.895946,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186456,0.254923,0.326244,-0.470304,-2.596094,-0.080408,2.025407,0.571456,0.631458,0.013542,-0.775279,0,0.021462,-0.99976,0.000018,0,-0.775108,-0.016651,-0.631609,0,0.229186,-0.098013,0.061726,1,-0.980512,-0.02615,0.081526,0.125911,-1.046852,-0.280499,-0.882914,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186457,0.254929,0.326244,-0.470305,-2.596087,-0.08041,2.025409,0.571452,0.631465,0.01355,-0.775274,0,0.021474,-0.99976,0.000017,0,-0.775102,-0.016659,-0.631616,0,0.229191,-0.098013,0.061726,1,-0.980483,-0.026151,0.081528,0.12591,-1.058544,-0.27846,-0.853783,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186458,0.25492,0.326242,-0.470297,-2.596092,-0.080409,2.025405,0.571455,0.631459,0.013548,-0.775278,0,0.021468,-0.99976,0.000015,0,-0.775107,-0.016653,-0.631611,0,0.229187,-0.098011,0.061726,1,-0.980503,-0.026143,0.081527,0.12591,-1.072849,-0.27745,-0.822521,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186459,0.254926,0.326239,-0.470304,-2.596088,-0.080409,2.025407,0.571455,0.631467,0.013545,-0.775272,0,0.021467,-0.99976,0.000017,0,-0.7751,-0.016654,-0.631618,0,0.229191,-0.098012,0.061727,1,-0.980481,-0.026149,0.081528,0.12591,-1.086679,-0.277267,-0.799596,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186460,0.254926,0.326244,-0.470305,-2.596084,-0.080411,2.025406,0.571451,0.631465,0.013549,-0.775274,0,0.021471,-0.99976,0.000017,0,-0.775102,-0.016657,-0.631616,0,0.229191,-0.098014,0.061726,1,-0.980479,-0.026155,0.081528,0.125909,-1.09924,-0.276952,-0.787789,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
