"{""a_max"":0.8",acc_x_max:10,acc_y_max:10,control_mode:1,damping_ratio:1.414,deadzone_position:0.002,deadzone_velocity:0.0,drawing_force_threshold_high:-0.5,drawing_force_threshold_low:-1.5,driving_force:5,"ds_system_file:""../generated_ds/PShape_Final.onnx""",dz:0.0,eigen_0:150,eigen_1:300,experiment_timelimit:30,initial_cartesian_pose:[0.573126,-0.00323033,-0.819449,0,-0.00695561,-0.999966,-0.000922836,0,-0.819434,0.00622879,-0.57314,0,0.235074,-0.0658581,0.0674098,1],initial_joint_pose:[0.487182,0.395801,-0.603417,-2.5447,0.0725013,1.91511,0.538146],initial_x_ds:-0.75,initial_y_ds:-0.58,max_tank_level:100000,maximum_force:15,maximum_iteration_no:80,move_to_paper_start_time:5,"output_filename:""../result/Recording_""",randomize_initial_pose:false,randomize_radius:0.03,"robot_ip:""192.168.3.100""",rotational_stiffness:[80,80,80],system_scale:9.091,target_x_ds:0,target_y_ds:0,time_step:0.001,translational_stiffness:[0,0,500],use_gripper:false,v_max:0.15,v_x_max:1,v_y_max:1,velocity_scale:2,z_elevation:0.0}
9316555,0.672444,0.518973,-0.410782,-2.282626,0.366684,1.741187,0.702193,0.555925,0.020461,-0.830969,0,0.016712,-0.99976,-0.013437,0,-0.831061,-0.006417,-0.556145,0,0.295807,0.110941,0.059607,1,-0.197873,1.027278,0.148166,0.023384,0.476523,0.622418,-2.568943,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316556,0.672391,0.519173,-0.410796,-2.28222,0.366684,1.740955,0.702202,0.555921,0.020453,-0.830972,0,0.01671,-0.999761,-0.013428,0,-0.831063,-0.006421,-0.556141,0,0.295922,0.110959,0.059615,1,-0.196828,1.027446,0.14818,0.023293,0.459323,0.619672,-2.579313,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316557,0.672345,0.519383,-0.410805,-2.281819,0.366684,1.740719,0.702206,0.555902,0.020451,-0.830984,0,0.016721,-0.999761,-0.013419,0,-0.831076,-0.006435,-0.556122,0,0.29603,0.110979,0.05962,1,-0.195846,1.027628,0.148194,0.023207,0.432719,0.609384,-2.571813,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316558,0.672298,0.519592,-0.410825,-2.281414,0.366683,1.740495,0.702209,0.555899,0.020442,-0.830987,0,0.016723,-0.999761,-0.013406,0,-0.831078,-0.006445,-0.556119,0,0.296145,0.110995,0.059624,1,-0.194806,1.027772,0.148208,0.023119,0.403186,0.596871,-2.533883,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316559,0.672247,0.519806,-0.410843,-2.281002,0.366687,1.740282,0.702221,0.555909,0.020422,-0.830981,0,0.016716,-0.999761,-0.013387,0,-0.831072,-0.006449,-0.556128,0,0.296264,0.111012,0.059626,1,-0.193722,1.027923,0.148222,0.023027,0.376424,0.587022,-2.469688,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316560,0.672201,0.52001,-0.410854,-2.280592,0.366687,1.740069,0.702229,0.55592,0.020419,-0.830974,0,0.016725,-0.999761,-0.013377,0,-0.831064,-0.006462,-0.556139,0,0.296382,0.111033,0.059631,1,-0.192648,1.028114,0.148236,0.022934,0.352064,0.581992,-2.401427,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316561,0.672151,0.520217,-0.410869,-2.280185,0.366686,1.739864,0.702226,0.555935,0.020421,-0.830964,0,0.016734,-0.999761,-0.013373,0,-0.831054,-0.006471,-0.556154,0,0.296501,0.11105,0.059633,1,-0.191566,1.028273,0.14825,0.022843,0.333802,0.570759,-2.345115,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316562,0.672103,0.520425,-0.41088,-2.279791,0.366684,1.739647,0.702234,0.555927,0.02041,-0.830969,0,0.01674,-0.999761,-0.013357,0,-0.831059,-0.006485,-0.556147,0,0.29661,0.111067,0.059635,1,-0.190574,1.028427,0.148263,0.02276,0.326562,0.553169,-2.291854,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316563,0.672052,0.520632,-0.410903,-2.279392,0.366686,1.739434,0.70224,0.555932,0.020391,-0.830966,0,0.016731,-0.999761,-0.013339,0,-0.831056,-0.006488,-0.556151,0,0.296725,0.11108,0.059638,1,-0.189528,1.028545,0.148276,0.022675,0.329654,0.545067,-2.223991,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316564,0.672,0.520845,-0.410917,-2.278984,0.366686,1.739235,0.702245,0.555948,0.020381,-0.830956,0,0.016734,-0.999762,-0.013325,0,-0.831045,-0.006497,-0.556167,0,0.296845,0.111096,0.059639,1,-0.188443,1.028694,0.14829,0.022586,0.339702,0.560107,-2.130219,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316565,0.671952,0.521064,-0.410933,-2.278588,0.366683,1.739032,0.702241,0.555947,0.020374,-0.830956,0,0.016745,-0.999762,-0.01331,0,-0.831045,-0.006515,-0.556167,0,0.296956,0.11111,0.059636,1,-0.187434,1.028813,0.148302,0.022504,0.355021,0.595358,-2.01684,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316566,0.671901,0.521275,-0.41095,-2.278186,0.366687,1.738827,0.702243,0.555957,0.020364,-0.83095,0,0.016743,-0.999762,-0.013298,0,-0.831039,-0.00652,-0.556176,0,0.297072,0.111125,0.059637,1,-0.186377,1.028957,0.148315,0.022418,0.37564,0.637672,-1.900328,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316567,0.671849,0.521494,-0.410971,-2.277794,0.366684,1.738622,0.702246,0.555954,0.020342,-0.830953,0,0.016741,-0.999762,-0.013273,0,-0.831041,-0.006532,-0.556173,0,0.297182,0.111135,0.059635,1,-0.185375,1.029044,0.148327,0.02234,0.401712,0.69496,-1.787382,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316568,0.671803,0.521711,-0.410985,-2.277387,0.366688,1.738415,0.702252,0.555961,0.020331,-0.830948,0,0.016746,-0.999762,-0.013257,0,-0.831036,-0.006545,-0.55618,0,0.297298,0.111153,0.059635,1,-0.184322,1.02921,0.14834,0.022254,0.432321,0.776478,-1.679568,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316569,0.671755,0.521915,-0.411001,-2.276995,0.366686,1.738204,0.702247,0.55596,0.02033,-0.830949,0,0.016754,-0.999762,-0.01325,0,-0.831037,-0.006556,-0.556179,0,0.297409,0.111168,0.059638,1,-0.183316,1.029348,0.148352,0.022173,0.466323,0.867542,-1.586443,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316570,0.671698,0.522134,-0.411015,-2.276602,0.366686,1.738005,0.702245,0.555961,0.020316,-0.830948,0,0.016753,-0.999762,-0.013234,0,-0.831036,-0.006564,-0.55618,0,0.29752,0.11118,0.059634,1,-0.182303,1.029451,0.148364,0.022094,0.50551,0.955106,-1.516416,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316571,0.671649,0.52233,-0.411035,-2.276206,0.366689,1.737818,0.702247,0.555991,0.020309,-0.830929,0,0.016752,-0.999763,-0.013227,0,-0.831016,-0.006565,-0.556209,0,0.29764,0.111195,0.059637,1,-0.181214,1.029593,0.148377,0.022008,0.554199,1.030417,-1.471258,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316572,0.6716,0.52254,-0.411051,-2.275811,0.366686,1.737642,0.70225,0.556019,0.020299,-0.83091,0,0.01676,-0.999763,-0.013209,0,-0.830997,-0.006582,-0.556238,0,0.297758,0.111209,0.059634,1,-0.180141,1.029719,0.148389,0.021925,0.6091,1.082269,-1.45646,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316573,0.671551,0.522762,-0.411067,-2.275418,0.366685,1.737461,0.702245,0.556032,0.02029,-0.830901,0,0.01677,-0.999763,-0.013191,0,-0.830988,-0.006599,-0.556251,0,0.297871,0.111221,0.059628,1,-0.179112,1.029829,0.148401,0.021846,0.658708,1.105682,-1.47026,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316574,0.671499,0.522962,-0.41108,-2.275023,0.366688,1.737274,0.702245,0.556057,0.020287,-0.830885,0,0.016772,-0.999763,-0.013186,0,-0.830972,-0.006604,-0.556276,0,0.297989,0.111238,0.059629,1,-0.178041,1.029983,0.148413,0.021761,0.701731,1.099007,-1.499726,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316575,0.671449,0.523175,-0.411096,-2.274639,0.366688,1.737075,0.702247,0.556056,0.020272,-0.830886,0,0.016773,-0.999763,-0.013167,0,-0.830972,-0.006615,-0.556275,0,0.298097,0.11125,0.059627,1,-0.177058,1.030093,0.148424,0.021687,0.741359,1.065854,-1.541954,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316576,0.671401,0.523378,-0.411108,-2.274241,0.366688,1.736876,0.702249,0.556071,0.02027,-0.830876,0,0.016782,-0.999763,-0.013159,0,-0.830962,-0.006626,-0.55629,0,0.298213,0.111268,0.059629,1,-0.176007,1.030258,0.148436,0.021604,0.774358,1.017202,-1.600362,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316577,0.67135,0.523592,-0.41112,-2.273844,0.36669,1.736685,0.702253,0.556083,0.020259,-0.830868,0,0.016785,-0.999763,-0.013143,0,-0.830954,-0.006638,-0.556302,0,0.298327,0.111284,0.059627,1,-0.17497,1.030398,0.148448,0.021524,0.799621,0.958325,-1.664757,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316578,0.671297,0.523796,-0.41114,-2.273449,0.36669,1.736493,0.702246,0.556103,0.020256,-0.830855,0,0.016787,-0.999763,-0.013137,0,-0.83094,-0.006642,-0.556322,0,0.298444,0.111297,0.059628,1,-0.173901,1.030515,0.148459,0.021444,0.815537,0.888602,-1.725529,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316579,0.671246,0.523997,-0.411156,-2.273054,0.366689,1.736308,0.702247,0.556128,0.020251,-0.830838,0,0.016792,-0.999763,-0.013128,0,-0.830923,-0.006651,-0.556348,0,0.298562,0.111312,0.059628,1,-0.17283,1.030654,0.148471,0.021363,0.819107,0.814201,-1.790202,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316580,0.671199,0.524204,-0.411161,-2.272657,0.36669,1.736121,0.702252,0.556148,0.02025,-0.830825,0,0.016806,-0.999763,-0.013117,0,-0.83091,-0.006668,-0.556367,0,0.298677,0.111332,0.059627,1,-0.171783,1.030836,0.148483,0.021282,0.809972,0.738471,-1.856171,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316581,0.671146,0.52442,-0.411175,-2.272253,0.366694,1.735924,0.70225,0.556161,0.020243,-0.830816,0,0.016808,-0.999763,-0.013107,0,-0.830901,-0.006675,-0.55638,0,0.298794,0.111348,0.059626,1,-0.170719,1.030977,0.148494,0.021202,0.786811,0.657711,-1.901818,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316582,0.671093,0.524625,-0.411195,-2.271854,0.366695,1.735733,0.702247,0.556184,0.020237,-0.830801,0,0.016809,-0.999763,-0.0131,0,-0.830886,-0.006679,-0.556403,0,0.298913,0.111361,0.059627,1,-0.169637,1.031101,0.148505,0.021123,0.753732,0.581058,-1.912656,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316583,0.671039,0.52483,-0.411211,-2.27146,0.366694,1.735542,0.702248,0.556201,0.020227,-0.83079,0,0.01681,-0.999763,-0.013088,0,-0.830874,-0.006686,-0.55642,0,0.299029,0.111375,0.059627,1,-0.168584,1.031222,0.148516,0.021046,0.723746,0.521043,-1.889554,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316584,0.670982,0.525034,-0.411221,-2.271051,0.366693,1.735353,0.702249,0.556232,0.020227,-0.830769,0,0.016815,-0.999763,-0.013083,0,-0.830853,-0.006693,-0.556451,0,0.299152,0.111392,0.059629,1,-0.167464,1.031382,0.148528,0.020963,0.704128,0.477904,-1.842505,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316585,0.670936,0.525241,-0.411239,-2.270661,0.366692,1.735174,0.70225,0.556255,0.020219,-0.830754,0,0.016824,-0.999763,-0.013067,0,-0.830838,-0.006708,-0.556475,0,0.299268,0.111406,0.059626,1,-0.166417,1.03151,0.148539,0.020887,0.687254,0.448886,-1.782711,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316586,0.670882,0.52545,-0.411255,-2.270262,0.366693,1.734996,0.702251,0.556284,0.020209,-0.830735,0,0.016825,-0.999764,-0.013055,0,-0.830818,-0.006715,-0.556504,0,0.299387,0.11142,0.059624,1,-0.16533,1.031635,0.14855,0.020809,0.6622,0.441283,-1.719977,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316587,0.670829,0.525661,-0.41127,-2.269858,0.366692,1.734813,0.702246,0.556313,0.020207,-0.830715,0,0.016833,-0.999764,-0.013047,0,-0.830799,-0.006726,-0.556532,0,0.299508,0.111435,0.059623,1,-0.16423,1.03177,0.148561,0.02073,0.625753,0.46565,-1.665573,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316588,0.670777,0.52587,-0.411283,-2.269459,0.366696,1.73462,0.702251,0.556329,0.020197,-0.830705,0,0.016833,-0.999764,-0.013034,0,-0.830788,-0.006733,-0.556549,0,0.299624,0.111451,0.059622,1,-0.163176,1.031918,0.148571,0.020654,0.578968,0.510558,-1.620527,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316589,0.670731,0.526086,-0.411297,-2.269055,0.3667,1.734428,0.702253,0.556347,0.02019,-0.830693,0,0.016841,-0.999764,-0.01302,0,-0.830776,-0.006747,-0.556566,0,0.299741,0.111468,0.05962,1,-0.162111,1.032075,0.148582,0.020577,0.526014,0.549442,-1.574929,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316590,0.67068,0.526296,-0.411318,-2.268663,0.366701,1.734241,0.702246,0.556364,0.020183,-0.830682,0,0.016844,-0.999764,-0.013009,0,-0.830764,-0.006754,-0.556584,0,0.299856,0.11148,0.059618,1,-0.161065,1.032181,0.148592,0.020505,0.468526,0.574476,-1.528816,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316591,0.670626,0.526502,-0.411334,-2.26826,0.3667,1.734053,0.702249,0.556391,0.020174,-0.830664,0,0.016845,-0.999764,-0.012998,0,-0.830746,-0.00676,-0.55661,0,0.299977,0.111495,0.059619,1,-0.159969,1.032317,0.148602,0.020428,0.404815,0.594383,-1.499685,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316592,0.670575,0.526711,-0.411345,-2.267849,0.366699,1.733867,0.702247,0.556422,0.020178,-0.830643,0,0.016859,-0.999764,-0.012993,0,-0.830725,-0.006775,-0.556641,0,0.3001,0.111513,0.059619,1,-0.158853,1.032483,0.148613,0.020349,0.336713,0.613104,-1.492543,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316593,0.670518,0.526912,-0.411364,-2.267448,0.366705,1.733677,0.702251,0.556449,0.020165,-0.830625,0,0.016848,-0.999764,-0.012984,0,-0.830707,-0.00677,-0.556669,0,0.300221,0.111528,0.059621,1,-0.157753,1.032616,0.148624,0.020274,0.269019,0.630638,-1.49084,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316594,0.670472,0.527114,-0.411377,-2.267056,0.366704,1.733483,0.702252,0.556464,0.020164,-0.830615,0,0.01686,-0.999764,-0.012975,0,-0.830697,-0.006784,-0.556683,0,0.300334,0.111545,0.059622,1,-0.156721,1.03277,0.148634,0.020201,0.214241,0.645325,-1.478656,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316595,0.670415,0.527314,-0.411394,-2.266647,0.366703,1.733288,0.70225,0.556492,0.020164,-0.830596,0,0.016863,-0.999764,-0.012972,0,-0.830678,-0.006787,-0.556712,0,0.300457,0.111561,0.059626,1,-0.155601,1.032913,0.148644,0.020123,0.183846,0.654324,-1.4474,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316596,0.67037,0.527528,-0.41141,-2.26626,0.366702,1.733099,0.702249,0.556501,0.020155,-0.830591,0,0.016873,-0.999764,-0.012955,0,-0.830672,-0.006805,-0.556721,0,0.300568,0.111574,0.059623,1,-0.154598,1.033033,0.148654,0.020053,0.178012,0.656855,-1.404795,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316597,0.670321,0.527736,-0.411428,-2.265857,0.366705,1.732916,0.702251,0.556531,0.020147,-0.830571,0,0.016875,-0.999764,-0.012944,0,-0.830652,-0.006813,-0.556751,0,0.300688,0.11159,0.059622,1,-0.1535,1.033177,0.148664,0.019976,0.191233,0.653252,-1.362659,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316598,0.670261,0.527947,-0.411445,-2.265464,0.366706,1.73273,0.702251,0.556549,0.020131,-0.83056,0,0.016869,-0.999764,-0.012928,0,-0.83064,-0.006816,-0.556768,0,0.300804,0.1116,0.05962,1,-0.152451,1.033272,0.148674,0.019904,0.214605,0.648443,-1.331147,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316599,0.670213,0.528156,-0.411463,-2.265071,0.366704,1.732532,0.702251,0.556558,0.020121,-0.830554,0,0.016875,-0.999765,-0.012913,0,-0.830634,-0.006829,-0.556777,0,0.300917,0.111613,0.05962,1,-0.151424,1.033393,0.148683,0.019831,0.238446,0.648137,-1.315104,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316600,0.670162,0.528356,-0.411477,-2.264666,0.366707,1.732329,0.702247,0.556577,0.020127,-0.830541,0,0.016882,-0.999764,-0.012915,0,-0.830621,-0.006833,-0.556796,0,0.301036,0.111632,0.059625,1,-0.150341,1.033562,0.148694,0.019752,0.257191,0.650405,-1.300451,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316601,0.670113,0.52856,-0.411501,-2.264265,0.366706,1.732123,0.702249,0.556589,0.020117,-0.830532,0,0.016882,-0.999765,-0.012902,0,-0.830613,-0.00684,-0.556809,0,0.301153,0.111646,0.059628,1,-0.149278,1.033687,0.148704,0.019676,0.271861,0.652144,-1.284295,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316602,0.670061,0.528769,-0.411518,-2.263866,0.366702,1.731915,0.702251,0.556594,0.020107,-0.83053,0,0.016887,-0.999765,-0.012887,0,-0.830609,-0.006853,-0.556814,0,0.301266,0.111659,0.05963,1,-0.148245,1.033811,0.148714,0.019602,0.288247,0.652023,-1.279374,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316603,0.67001,0.528971,-0.411533,-2.263477,0.366702,1.731711,0.702251,0.556599,0.020101,-0.830526,0,0.01689,-0.999765,-0.012878,0,-0.830606,-0.006859,-0.556819,0,0.301378,0.111674,0.059632,1,-0.147235,1.033941,0.148723,0.019529,0.310981,0.651725,-1.29215,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316604,0.669968,0.529182,-0.41155,-2.263086,0.366705,1.731497,0.702251,0.556591,0.020093,-0.830532,0,0.016896,-0.999765,-0.012864,0,-0.830611,-0.006873,-0.556811,0,0.301485,0.111689,0.059633,1,-0.146261,1.034085,0.148733,0.019457,0.340198,0.652548,-1.315599,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316605,0.669913,0.529388,-0.411566,-2.26269,0.366707,1.731278,0.702249,0.556587,0.020087,-0.830535,0,0.016895,-0.999765,-0.012858,0,-0.830614,-0.006876,-0.556806,0,0.301596,0.111704,0.059637,1,-0.14525,1.034215,0.148742,0.019383,0.3716,0.651744,-1.336131,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316606,0.669863,0.529598,-0.41159,-2.262301,0.366705,1.731048,0.702251,0.556567,0.020069,-0.830549,0,0.016891,-0.999765,-0.012839,0,-0.830627,-0.006883,-0.556786,0,0.301701,0.111714,0.059641,1,-0.144291,1.03431,0.148751,0.019314,0.401099,0.662848,-1.357699,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316607,0.669815,0.529804,-0.411609,-2.261899,0.366706,1.730813,0.702251,0.556556,0.020063,-0.830556,0,0.016893,-0.999765,-0.01283,0,-0.830635,-0.00689,-0.556775,0,0.301812,0.11173,0.059647,1,-0.143282,1.034457,0.148761,0.019239,0.42884,0.700504,-1.383653,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316608,0.669765,0.530007,-0.411624,-2.261513,0.366704,1.730597,0.702251,0.556546,0.020056,-0.830563,0,0.016898,-0.999765,-0.012819,0,-0.830641,-0.0069,-0.556765,0,0.301919,0.111744,0.059651,1,-0.142313,1.034583,0.14877,0.019167,0.452068,0.756108,-1.406731,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316609,0.669721,0.530217,-0.411645,-2.261112,0.366706,1.730379,0.702245,0.556545,0.020056,-0.830563,0,0.016906,-0.999765,-0.012813,0,-0.830642,-0.006911,-0.556765,0,0.302031,0.11176,0.059654,1,-0.141291,1.034726,0.14878,0.01909,0.462812,0.81026,-1.422779,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316610,0.669668,0.530428,-0.411662,-2.260728,0.366707,1.730165,0.702249,0.556533,0.020036,-0.830573,0,0.016901,-0.999766,-0.012793,0,-0.83065,-0.006918,-0.556751,0,0.302136,0.111771,0.059654,1,-0.140336,1.034826,0.148789,0.01902,0.461506,0.845142,-1.42313,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316611,0.669612,0.530636,-0.411681,-2.260329,0.366706,1.72994,0.702249,0.556525,0.020024,-0.830578,0,0.016897,-0.999766,-0.012781,0,-0.830656,-0.006921,-0.556743,0,0.302248,0.111783,0.059659,1,-0.139321,1.034937,0.148799,0.018945,0.452755,0.85917,-1.402653,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316612,0.669564,0.530852,-0.411701,-2.259937,0.366703,1.729704,0.702248,0.556497,0.020012,-0.830597,0,0.016901,-0.999766,-0.012764,0,-0.830674,-0.006935,-0.556716,0,0.302351,0.111795,0.059661,1,-0.138381,1.035044,0.148808,0.018874,0.435256,0.861539,-1.36724,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316613,0.669512,0.531067,-0.411722,-2.259525,0.366706,1.729475,0.702247,0.556493,0.020002,-0.8306,0,0.016899,-0.999766,-0.012754,0,-0.830677,-0.006939,-0.556711,0,0.302467,0.11181,0.059665,1,-0.137329,1.035177,0.148818,0.018795,0.408254,0.85817,-1.320688,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316614,0.669461,0.531289,-0.411741,-2.259125,0.366707,1.729246,0.702248,0.556473,0.019986,-0.830614,0,0.016898,-0.999766,-0.012735,0,-0.83069,-0.00695,-0.556691,0,0.302575,0.111822,0.059666,1,-0.136353,1.035285,0.148827,0.018721,0.369969,0.849694,-1.261438,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316615,0.669409,0.531489,-0.411761,-2.25872,0.36671,1.729014,0.702252,0.556469,0.019978,-0.830616,0,0.016894,-0.999767,-0.012728,0,-0.830693,-0.00695,-0.556687,0,0.302689,0.111838,0.059675,1,-0.135315,1.035437,0.148837,0.018641,0.323339,0.833422,-1.191951,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316616,0.66936,0.531702,-0.41178,-2.258328,0.366707,1.728781,0.702254,0.556446,0.019963,-0.830632,0,0.016896,-0.999767,-0.012709,0,-0.830709,-0.006962,-0.556664,0,0.302793,0.11185,0.059678,1,-0.134363,1.035545,0.148846,0.018568,0.274997,0.805905,-1.129427,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316617,0.669315,0.531913,-0.411799,-2.257915,0.366706,1.72854,0.702246,0.556434,0.019969,-0.83064,0,0.016909,-0.999767,-0.012708,0,-0.830716,-0.006974,-0.556653,0,0.302907,0.111868,0.059685,1,-0.133332,1.035707,0.148856,0.018488,0.22501,0.760199,-1.086397,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316618,0.66926,0.532116,-0.411819,-2.257506,0.366708,1.728307,0.702252,0.55643,0.019957,-0.830643,0,0.016902,-0.999767,-0.012698,0,-0.830719,-0.006974,-0.556649,0,0.303022,0.111883,0.059692,1,-0.132283,1.035846,0.148866,0.018406,0.172961,0.694398,-1.056148,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316619,0.669208,0.53232,-0.411838,-2.257104,0.366709,1.728089,0.702249,0.556433,0.019954,-0.830641,0,0.016904,-0.999767,-0.012693,0,-0.830717,-0.006979,-0.556651,0,0.303137,0.111898,0.059697,1,-0.131243,1.035982,0.148876,0.018325,0.11995,0.62356,-1.041008,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316620,0.669162,0.532522,-0.41186,-2.256698,0.366712,1.727875,0.702251,0.556444,0.019949,-0.830634,0,0.016906,-0.999767,-0.012686,0,-0.830709,-0.006984,-0.556663,0,0.303254,0.111915,0.059703,1,-0.130174,1.036138,0.148887,0.018241,0.06652,0.562764,-1.056582,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316621,0.669111,0.532745,-0.41188,-2.256291,0.366711,1.727658,0.702246,0.556439,0.01994,-0.830637,0,0.016912,-0.999767,-0.012671,0,-0.830713,-0.006997,-0.556658,0,0.303367,0.111928,0.059703,1,-0.129149,1.03625,0.148896,0.018161,0.00897,0.507372,-1.092364,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316622,0.66906,0.53295,-0.411901,-2.255894,0.366711,1.727433,0.702247,0.556433,0.019929,-0.830642,0,0.01691,-0.999767,-0.012659,0,-0.830717,-0.007002,-0.556651,0,0.303478,0.111941,0.059708,1,-0.128139,1.036369,0.148906,0.018082,-0.053215,0.449587,-1.126778,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316623,0.669014,0.533164,-0.411918,-2.255488,0.366707,1.72721,0.70225,0.556427,0.019922,-0.830646,0,0.016921,-0.999767,-0.012644,0,-0.830721,-0.00702,-0.556645,0,0.30359,0.111957,0.059711,1,-0.12712,1.036515,0.148916,0.018001,-0.103737,0.389091,-1.161121,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316624,0.668961,0.533372,-0.411941,-2.255093,0.36671,1.726992,0.702248,0.556424,0.019909,-0.830649,0,0.016915,-0.999768,-0.012632,0,-0.830723,-0.007022,-0.556642,0,0.303701,0.111968,0.059714,1,-0.126109,1.036619,0.148925,0.017922,-0.130202,0.323701,-1.192504,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9316625,0.668911,0.533577,-0.411957,-2.254686,0.366709,1.726779,0.702249,0.556432,0.019907,-0.830643,0,0.016922,-0.999767,-0.012624,0,-0.830717,-0.007032,-0.55665,0,0.303818,0.111985,0.059719,1,-0.12505,1.036768,0.148936,0.017837,-0.133143,0.256822,-1.211048,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
